acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z,label,smv
-11,-254,42,-82,76,9,-22,-977,119,1,257.6839149035112
-14,-251,37,-80,74,10,-26,-975,111,1,254.0984061343164
-15,-252,41,-76,71,9,-26,-978,113,1,255.7537878507374
-16,-251,36,-71,67,9,-28,-977,108,1,254.07282420597446
-14,-253,37,-66,66,8,-28,-976,110,1,256.0742079944796
-19,-248,30,-63,63,7,-32,-973,109,1,250.52943938786913
-14,-251,39,-62,64,6,-33,-969,110,1,254.39732702998276
-15,-254,36,-63,64,8,-37,-973,106,1,256.9766526359934
-15,-250,37,-66,64,8,-35,-975,109,1,253.16792845856287
-15,-251,41,-68,66,7,-34,-977,110,1,254.7685223884615
-14,-254,38,-71,67,8,-30,-977,112,1,257.2080869646209
-15,-254,39,-73,68,7,-28,-970,112,1,257.414063329881
-17,-251,38,-75,69,6,-25,-974,110,1,254.42877195789
-16,-254,40,-74,68,5,-31,-981,115,1,257.6276382688783
-12,-254,34,-73,70,4,-29,-978,114,1,256.54629211898583
-12,-251,35,-72,70,5,-31,-978,115,1,253.71243564319033
-13,-251,34,-69,68,3,-27,-968,112,1,253.62570847609277
-13,-253,42,-66,67,3,-29,-975,112,1,256.7917444155867
-14,-254,37,-65,66,3,-28,-973,109,1,257.0622492704831
-14,-251,35,-63,67,2,-31,-977,112,1,253.8148931800496
-16,-251,35,-62,66,3,-29,-975,108,1,253.9330620458864
-17,-251,40,-62,67,5,-29,-979,109,1,254.73515658424535
-16,-252,35,-61,68,4,-31,-973,107,1,254.9215565620138
-14,-253,36,-60,69,5,-29,-980,107,1,255.93163149560078
-13,-254,38,-59,67,5,-29,-979,110,1,257.1555949226071
-16,-254,39,-58,65,5,-33,-973,105,1,257.4742705592153
-11,-251,36,-57,66,5,-26,-976,108,1,253.80701329947524
-13,-251,35,-54,66,5,-27,-973,110,1,253.76169923769032
-14,-256,40,-55,68,5,-26,-972,107,1,259.484103559351
-15,-251,36,-54,67,5,-31,-974,109,1,254.01181074902797
-15,-253,36,-52,67,6,-28,-972,110,1,255.98828098176682
-16,-251,37,-52,68,5,-30,-974,101,1,254.21644321325874
-16,-253,37,-52,68,5,-28,-973,108,1,256.19133474807455
-17,-253,34,-52,69,4,-28,-981,106,1,255.8397936209299
-17,-251,34,-54,71,5,-30,-977,109,1,253.86216732707535
-15,-254,36,-55,70,7,-31,-975,105,1,256.9766526359934
-15,-250,38,-55,70,6,-25,-981,107,1,253.3160081795069
-16,-253,36,-57,69,6,-36,-979,102,1,256.0488234692751
-19,-254,31,-56,69,5,-31,-972,101,1,256.5891657884253
-14,-251,38,-57,68,4,-31,-972,101,1,254.2459439204488
-16,-251,36,-57,70,3,-25,-977,101,1,254.07282420597446
-14,-251,36,-58,70,3,-33,-971,94,1,253.95472037353431
-15,-250,34,-59,69,4,-31,-970,97,1,252.74690898208826
-15,-253,35,-59,71,5,-29,-973,101,1,255.84956517453767
-16,-251,33,-63,71,3,-29,-975,98,1,253.66513359151273
-14,-253,32,-62,71,3,-26,-975,101,1,255.3996867656654
-17,-255,31,-63,73,3,-26,-973,95,1,257.43931323712
-18,-251,36,-62,72,3,-23,-974,100,1,254.20660888340413
-16,-254,34,-62,72,5,-27,-978,100,1,256.7644835252726
-14,-253,33,-63,71,4,-25,-983,97,1,255.52690660672116
-15,-251,33,-63,70,5,-27,-976,95,1,253.60402205012443
-14,-252,32,-64,69,6,-28,-976,101,1,254.40911933340755
-14,-254,36,-63,69,7,-28,-978,99,1,256.92022108039686
-15,-254,30,-64,69,6,-26,-982,99,1,256.20499604808646
-12,-253,32,-63,70,6,-29,-978,98,1,255.2978652476358
-17,-251,34,-63,71,5,-33,-977,99,1,253.86216732707535
-16,-252,33,-60,70,4,-32,-975,95,1,254.65466812921377
-19,-252,34,-58,71,3,-30,-973,93,1,254.99215674212414
-17,-253,34,-55,71,1,-32,-975,96,1,255.8397936209299
-17,-252,33,-54,71,0,-32,-977,94,1,254.7194535170017
-15,-254,30,-52,71,-1,-31,-978,96,1,256.20499604808646
-14,-253,33,-51,73,-1,-34,-978,99,1,255.52690660672116
-15,-252,33,-52,72,0,-33,-975,97,1,254.5937941113255
-17,-254,31,-52,72,0,-32,-980,97,1,256.448825304387
-16,-252,36,-54,72,-1,-27,-977,95,1,255.06077707087775
-19,-251,32,-56,72,2,-26,-980,99,1,253.74396544548603
-17,-249,36,-54,71,3,-32,-978,96,1,252.1626459252044
-18,-250,32,-51,71,4,-34,-979,96,1,252.68161785139813
-15,-250,33,-50,70,4,-31,-982,91,1,252.61433055153464
-14,-253,36,-48,69,5,-31,-974,95,1,255.93163149560078
-18,-249,35,-45,67,4,-31,-975,95,1,252.09125331911062
-21,-251,33,-44,66,4,-33,-972,96,1,254.02952584296182
-16,-250,35,-43,66,3,-33,-971,92,1,252.94465797877606
-16,-253,33,-43,66,3,-36,-970,97,1,255.64428411368795
-14,-251,35,-44,68,4,-38,-977,94,1,253.8148931800496
-17,-251,31,-46,69,4,-32,-977,100,1,253.47780967966406
-15,-257,35,-48,68,6,-33,-982,99,1,259.8056966273065
-16,-251,34,-52,69,5,-33,-977,96,1,253.7971631047124
-15,-252,33,-51,71,7,-31,-980,94,1,254.5937941113255
-14,-252,37,-53,70,8,-31,-974,101,1,255.08625992005136
-15,-255,33,-53,69,9,-32,-979,94,1,257.5635843825753
-17,-252,29,-54,67,9,-34,-982,91,1,254.23217734976035
-18,-250,33,-55,68,9,-35,-979,88,1,252.81020549020565
-18,-250,34,-55,71,9,-33,-975,88,1,252.94268125407385
-15,-250,34,-54,72,6,-30,-975,83,1,252.74690898208826
-15,-252,32,-54,74,5,-36,-971,88,1,254.46610776290032
-15,-252,30,-49,77,2,-25,-969,87,1,254.22234362856463
-16,-252,29,-45,80,1,-32,-974,89,1,254.16726775885206
-16,-251,31,-42,82,0,-38,-971,90,1,253.41270686372457
-17,-254,31,-40,85,2,-33,-973,87,1,256.448825304387
-18,-252,31,-39,86,3,-38,-979,86,1,254.53683426962002
-16,-253,31,-36,86,4,-31,-986,85,1,255.3938135507593
-17,-252,33,-35,87,5,-35,-986,85,1,254.7194535170017
-13,-259,32,-35,86,6,-36,-992,81,1,261.2929390550001
-17,-256,32,-34,82,6,-35,-985,88,1,258.5517356352496
-19,-257,28,-36,79,7,-37,-987,84,1,259.21805492673536
-17,-255,32,-40,72,8,-35,-981,86,1,257.5616431070434
-17,-256,33,-41,69,8,-39,-985,87,1,258.6774052753738
-16,-255,32,-45,65,8,-34,-985,90,1,257.4975728040946
-16,-254,32,-47,63,6,-34,-985,84,1,256.50730983736116
-15,-256,28,-47,62,4,-34,-985,87,1,257.96317566660554
-16,-254,32,-43,62,3,-36,-988,86,1,256.50730983736116
-18,-252,30,-37,62,2,-33,-981,83,1,254.4169805653703
-14,-252,31,-27,61,0,-31,-981,87,1,254.2852728728111
-16,-251,25,-19,63,-3,-36,-974,87,1,252.74888723790656
-18,-251,27,-14,65,-4,-33,-977,88,1,253.08891718129422
-16,-251,30,-12,67,-5,-37,-976,87,1,253.2923212416831
-16,-252,33,-14,70,-5,-31,-975,89,1,254.65466812921377
-16,-251,35,-18,72,-6,-32,-977,87,1,253.9330620458864
-19,-252,32,-21,73,-5,-32,-978,90,1,254.73319375377838
-15,-255,31,-23,74,-4,-30,-981,88,1,257.3149820744995
-15,-252,31,-25,73,-4,-27,-979,87,1,254.34228905158497
-13,-255,33,-22,72,-2,-27,-977,87,1,257.45485041070793
-14,-253,36,-20,69,0,-26,-980,87,1,255.93163149560078
-14,-256,33,-15,68,0,-31,-979,85,1,258.4975821937219
-18,-253,30,-10,66,-1,-27,-981,89,1,255.4075175087844
-16,-251,29,-7,63,-1,-32,-976,82,1,253.17582823010574
-14,-252,30,-4,60,-1,-31,-976,85,1,254.1653005427767
-16,-252,32,-1,59,1,-29,-976,81,1,254.52701231892854
-17,-250,29,2,61,1,-31,-971,85,1,252.2498761149349
-14,-251,33,3,59,0,-26,-972,90,1,253.54683985409875
-16,-250,29,5,61,0,-30,-968,85,1,252.1844563013351
-13,-250,33,6,62,0,-27,-971,83,1,252.50346532275552
-16,-250,31,6,62,-1,-30,-974,84,1,252.42226526200102
-16,-250,31,5,61,-1,-29,-969,90,1,252.42226526200102
-14,-249,31,7,62,0,-29,-972,84,1,251.3125544018842
-14,-251,32,6,64,2,-30,-976,81,1,253.41862599264482
-14,-252,28,5,66,3,-32,-982,91,1,253.93700006103876
-19,-252,29,6,67,3,-33,-977,87,1,254.37374078312408
-15,-255,31,7,69,4,-30,-977,88,1,257.3149820744995
-16,-253,34,6,69,4,-30,-991,84,1,255.77529200452494
-15,-254,34,6,67,3,-33,-993,88,1,256.7041098229633
-15,-254,32,6,68,3,-29,-986,86,1,256.4468755902477
-15,-250,32,8,69,3,-27,-986,89,1,252.48564315620007
-17,-253,32,10,69,3,-32,-983,79,1,255.58168948498638
-17,-253,29,13,69,3,-32,-980,85,1,255.22343152618257
-15,-253,31,12,71,5,-33,-975,88,1,255.33311575273584
-23,-249,23,11,73,3,-27,-978,90,1,251.1155112692165
-15,-249,31,9,74,4,-30,-975,88,1,251.37024485805793
-14,-255,33,8,73,6,-31,-977,90,1,257.5072814504475
-17,-251,30,8,73,6,-37,-975,90,1,253.357454991954
-17,-254,33,10,71,7,-31,-979,91,1,256.69826645304795
-18,-250,31,12,68,5,-32,-977,90,1,252.55692427648862
-15,-252,31,13,67,4,-31,-981,90,1,254.34228905158497
-15,-254,33,12,66,3,-33,-980,90,1,256.57357619209347
-15,-253,34,11,66,4,-27,-979,92,1,255.71468475627285
-12,-253,32,11,66,5,-35,-976,93,1,255.2978652476358
-11,-253,28,7,67,4,-33,-983,89,1,254.78225997898676
-18,-255,34,6,67,4,-29,-980,88,1,257.88563356650945
-14,-255,31,6,68,5,-34,-987,87,1,257.2586247339436
-18,-251,32,7,69,6,-36,-982,93,1,253.67104683033892
-17,-253,32,8,69,7,-38,-979,91,1,255.58168948498638
-17,-251,32,7,69,7,-35,-976,93,1,253.60205046489668
-15,-250,30,9,70,7,-40,-978,94,1,252.23996511258878
-19,-253,32,10,69,6,-34,-971,93,1,255.722505853513
-16,-253,30,12,68,5,-35,-973,88,1,255.27436220662662
-14,-252,32,12,67,4,-37,-980,92,1,254.40911933340755
-13,-251,34,14,66,3,-35,-975,94,1,253.62570847609277
-17,-253,32,15,66,2,-34,-971,94,1,255.58168948498638
-14,-253,30,15,68,1,-39,-976,96,1,255.15681452785068
-17,-250,36,15,67,2,-35,-976,98,1,253.15015307125532
-16,-252,30,14,67,1,-33,-975,97,1,254.2833065696606
-14,-253,36,15,68,1,-35,-975,94,1,255.93163149560078
-17,-253,30,17,67,2,-33,-980,101,1,255.3389903637907
-16,-252,36,18,66,3,-35,-980,99,1,255.06077707087775
-16,-250,33,19,66,4,-32,-975,95,1,252.67568145747623
-16,-254,33,22,66,5,-33,-977,101,1,256.63398060272533
-16,-251,33,23,68,4,-35,-976,97,1,253.66513359151273
-18,-251,32,24,66,5,-35,-978,99,1,253.67104683033892
-17,-252,35,24,67,5,-35,-979,102,1,254.98627414039368
-18,-250,35,26,67,5,-35,-976,96,1,253.0790390372146
-14,-255,35,27,66,7,-34,-974,93,1,257.77121639159014
-20,-249,32,28,65,6,-37,-974,96,1,251.84320518926057
-16,-252,33,30,63,7,-35,-969,95,1,254.65466812921377
-16,-252,32,31,64,7,-37,-975,94,1,254.52701231892854
-15,-250,36,30,63,6,-41,-974,97,1,253.02371430362015
-21,-251,34,29,63,8,-39,-974,93,1,254.161366064947
-19,-252,35,29,63,7,-39,-977,96,1,255.12741914580644
-19,-252,30,29,64,8,-42,-978,90,1,254.48968544913564
-18,-253,32,29,63,9,-40,-976,98,1,255.6501515743732
-18,-253,33,28,63,9,-41,-984,99,1,255.77724683794688
-19,-251,34,29,63,11,-41,-982,94,1,254.00393697736263
-18,-255,34,29,64,12,-40,-984,97,1,257.88563356650945
-18,-251,31,28,64,12,-40,-984,97,1,253.54683985409875
-16,-254,29,29,63,12,-43,-991,102,1,256.1503464764395
-20,-254,32,28,62,12,-38,-981,98,1,256.78785017987127
-17,-252,35,27,64,12,-38,-982,93,1,254.98627414039368
-16,-253,34,26,62,10,-38,-975,98,1,255.77529200452494
-16,-250,31,27,63,9,-37,-978,96,1,252.42226526200102
-16,-251,35,26,63,7,-35,-974,99,1,253.9330620458864
-19,-251,32,27,61,5,-35,-969,99,1,253.74396544548603
-17,-252,36,29,61,4,-37,-970,102,1,255.12545933324648
-17,-251,34,29,62,3,-33,-976,98,1,253.86216732707535
-14,-249,36,31,64,3,-36,-972,96,1,251.9781736579579
-15,-250,32,31,65,1,-33,-975,99,1,252.48564315620007
-17,-252,35,31,64,0,-33,-975,100,1,254.98627414039368
-18,-252,34,29,66,0,-42,-982,97,1,254.9195951667898
-17,-253,36,26,65,1,-35,-982,99,1,256.11325619733157
-16,-252,39,25,63,0,-33,-982,100,1,255.50146770615623
-16,-253,37,22,63,0,-36,-983,100,1,256.19133474807455
-16,-255,35,20,62,1,-37,-978,100,1,257.88757240316954
-18,-253,34,19,61,2,-35,-978,101,1,255.90818666076316
-22,-259,38,18,59,1,-33,-976,102,1,262.6956413799057
-17,-250,36,20,58,1,-34,-972,99,1,253.15015307125532
-16,-253,37,19,59,0,-33,-977,97,1,256.19133474807455
-19,-249,34,21,59,-3,-43,-974,103,1,252.02777624698433
-14,-251,36,24,60,-3,-33,-974,96,1,253.95472037353431
-15,-253,36,25,60,-4,-38,-973,100,1,255.98828098176682
-16,-254,38,29,61,-4,-34,-980,103,1,257.32469760984856
-15,-252,35,27,65,-4,-30,-976,101,1,254.86074629098925
-18,-253,37,27,66,-3,-35,-982,101,1,256.3240137014088
-19,-255,34,27,67,-2,-34,-971,104,1,257.9573608176359
-18,-252,34,28,65,-1,-35,-979,101,1,254.9195951667898
-16,-250,36,29,63,0,-35,-977,102,1,253.08496596992876
-15,-252,35,29,61,0,-32,-979,109,1,254.86074629098925
-14,-250,37,28,60,-1,-33,-979,106,1,253.11064774125958
-17,-252,34,26,59,-2,-30,-978,107,1,254.85093682386182
-18,-251,35,22,61,-3,-36,-971,109,1,254.06692031825
-18,-251,40,22,63,-4,-34,-969,111,1,254.80384612481814
-16,-251,38,20,66,-6,-31,-970,110,1,254.36391253477763
-17,-251,37,19,68,-6,-32,-968,105,1,254.2813402513051
-17,-251,37,20,71,-5,-32,-971,111,1,254.2813402513051
-13,-253,37,24,74,-5,-34,-975,110,1,256.0214834735554
-17,-252,36,26,75,-3,-38,-977,108,1,255.12545933324648
-16,-250,38,30,76,-4,-34,-983,111,1,253.37718918639854
-16,-256,36,35,77,-5,-36,-985,107,1,259.0135131609932
-15,-256,39,40,76,-4,-38,-983,111,1,259.38774065094134
-15,-257,37,44,76,-4,-37,-987,111,1,260.0826791618388
-15,-254,37,44,73,-2,-42,-987,108,1,257.1186496542015
-16,-254,38,44,71,-2,-37,-981,105,1,257.32469760984856
-19,-250,38,39,68,0,-38,-982,110,1,253.58430550804994
-18,-252,39,35,67,-1,-42,-971,109,1,255.63450471327224
-16,-252,39,31,67,-1,-40,-971,108,1,255.50146770615623
-19,-251,38,28,64,-1,-38,-971,108,1,254.57022606738596
-16,-250,35,27,64,0,-38,-969,108,1,252.94465797877606
-15,-252,39,29,65,-2,-38,-966,109,1,255.44079548889601
-15,-250,37,32,66,-3,-37,-961,106,1,253.16792845856287
-15,-250,39,36,66,-5,-39,-968,110,1,253.46794669148997
-16,-251,38,42,67,-7,-36,-968,113,1,254.36391253477763
-18,-250,38,44,68,-11,-36,-972,111,1,253.51134096919608
-20,-250,38,46,70,-13,-35,-970,114,1,253.6611913557137
-16,-251,37,45,70,-13,-37,-972,118,1,254.21644321325874
-17,-250,41,43,70,-14,-36,-978,115,1,253.90943267236057
-17,-250,39,39,70,-13,-34,-975,118,1,253.5941639707034
-17,-253,37,35,71,-11,-30,-974,111,1,256.2557316432161
-19,-252,38,33,71,-13,-33,-977,114,1,255.55625603768732
-13,-252,39,32,68,-11,-32,-974,116,1,255.3311575190149
-16,-252,42,32,67,-11,-32,-976,110,1,255.97656142701817
-16,-253,36,34,66,-10,-37,-978,114,1,256.0488234692751
-15,-253,39,38,64,-9,-37,-978,117,1,256.42737763351244
-14,-251,41,41,62,-7,-35,-978,111,1,254.71160162034238
-17,-250,37,44,63,-7,-32,-971,115,1,253.2942952377728
-16,-252,38,44,62,-6,-37,-973,115,1,255.3507391804457
-15,-251,36,43,62,-5,-38,-966,114,1,254.01181074902797
-16,-251,37,43,63,-6,-34,-968,119,1,254.21644321325874
-17,-252,40,42,64,-6,-38,-969,117,1,255.72055060162842
-18,-246,38,42,64,-4,-36,-965,117,1,249.56762610563095
-19,-251,36,42,65,-6,-34,-970,121,1,254.27937391774427
-17,-250,39,43,65,-8,-34,-970,115,1,253.5941639707034
-16,-249,39,44,64,-8,-36,-970,119,1,252.5430656343587
-17,-249,38,45,64,-8,-36,-970,123,1,252.45593674936623
-17,-250,38,45,65,-8,-38,-973,117,1,253.44230112591703
-16,-251,39,45,64,-6,-33,-972,120,1,254.5152254777698
-15,-251,40,42,66,-6,-36,-973,121,1,254.60950492862594
-16,-252,43,40,66,-5,-36,-977,117,1,256.14253844295365
-16,-251,38,37,64,-6,-33,-975,121,1,254.36391253477763
-14,-253,38,36,65,-5,-32,-972,114,1,256.2206080704673
-19,-248,39,35,66,-6,-34,-975,122,1,251.76576415390556
-16,-253,40,34,65,-5,-33,-971,115,1,256.64177368464397
-14,-254,38,31,66,-5,-38,-971,118,1,257.2080869646209
-20,-249,39,28,67,-3,-38,-974,117,1,252.82800477795178
-17,-250,40,23,67,-3,-38,-964,118,1,253.74987684726077
-15,-249,40,18,67,-3,-35,-968,122,1,252.6380810566768
-13,-252,42,16,66,-2,-30,-970,125,1,255.80656754665233
-17,-250,40,15,63,-1,-34,-974,125,1,253.74987684726077
-19,-249,40,14,64,-1,-33,-971,124,1,252.90709756746645
-17,-251,39,15,62,-1,-33,-975,123,1,254.58004635084816
-17,-253,39,15,62,-2,-39,-976,125,1,256.5521389503506
-16,-256,39,16,61,-1,-33,-977,122,1,259.4474898703011
-19,-253,40,18,61,-2,-33,-977,121,1,256.8462575160479
-15,-256,41,19,62,-3,-35,-980,118,1,259.6959760951255
