acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z,label,smv
-21,-247,5,41,11,-11,-105,-1001,37,1,247.94152536434876
-18,-251,9,42,11,-11,-103,-997,41,1,251.8054804804693
-18,-248,9,44,11,-10,-106,-998,40,1,248.81519246219673
-21,-246,10,46,14,-9,-104,-999,37,1,247.09714688761585
-20,-248,14,47,13,-9,-104,-997,36,1,249.19871588754225
-20,-247,10,48,13,-10,-103,-997,39,1,248.01008044029177
-18,-246,9,50,13,-10,-106,-994,39,1,246.8217980649197
-19,-246,8,51,14,-10,-99,-1000,42,1,246.86230980042296
-20,-245,8,53,13,-9,-101,-1000,38,1,245.94511582871493
-19,-248,8,53,13,-10,-105,-996,44,1,248.85537968868584
-22,-248,8,55,13,-8,-106,-997,44,1,249.10238858750432
-21,-243,10,55,15,-9,-100,-996,40,1,244.11063065749514
-18,-247,7,57,15,-9,-101,-1000,41,1,247.7539101608691
-17,-247,5,56,13,-11,-102,-1000,38,1,247.6348117692664
-18,-246,9,57,13,-10,-101,-1000,38,1,246.8217980649197
-19,-247,9,57,13,-8,-101,-1003,41,1,247.8931221312927
-19,-247,10,56,13,-9,-104,-999,37,1,247.93144213673264
-21,-246,7,54,12,-9,-103,-997,40,1,246.99392705084875
-20,-249,8,53,12,-10,-106,-997,45,1,249.92999019725505
-17,-251,8,52,13,-10,-103,-1000,42,1,251.70220499630113
-18,-246,8,52,12,-8,-103,-995,43,1,246.7873578609731
-20,-248,10,51,12,-8,-101,-997,42,1,249.00602402351635
-17,-249,12,51,12,-9,-99,-999,44,1,249.86796513358811
-18,-248,12,51,12,-8,-103,-997,42,1,248.9417602572939
-20,-249,8,52,13,-9,-105,-1004,40,1,249.92999019725505
-19,-250,8,54,12,-9,-104,-998,41,1,250.84855989221865
-16,-248,10,56,11,-10,-101,-1004,40,1,248.7167063146342
-18,-250,11,57,11,-12,-98,-1002,38,1,250.88842141477951
-19,-247,5,59,11,-11,-103,-1003,41,1,247.780144482967
-16,-249,5,61,12,-11,-100,-997,41,1,249.56361914349614
-17,-247,6,64,13,-11,-104,-1000,45,1,247.6570208978538
-19,-247,9,65,13,-10,-103,-999,43,1,247.8931221312927
-18,-247,11,66,12,-11,-104,-992,41,1,247.8991730522714
-19,-249,10,69,12,-10,-97,-1001,40,1,249.92398844448687
-16,-246,10,69,15,-8,-98,-1001,43,1,246.7225161998799
-16,-247,13,70,13,-8,-102,-997,43,1,247.85883078881818
-18,-248,9,69,14,-8,-99,-995,43,1,248.81519246219673
-19,-247,10,69,14,-8,-99,-995,43,1,247.93144213673264
-19,-247,10,69,14,-9,-101,-998,41,1,247.93144213673264
-18,-249,6,69,15,-8,-99,-997,38,1,249.7218452598811
-17,-248,10,70,16,-6,-102,-997,43,1,248.78303800701525
-19,-248,9,70,16,-7,-101,-1000,40,1,248.88953372932338
-20,-249,9,69,17,-7,-106,-996,41,1,249.9639974076267
-18,-246,8,70,15,-6,-102,-996,42,1,246.7873578609731
-18,-249,11,69,15,-5,-104,-994,40,1,249.89197666191686
-18,-248,9,68,14,-5,-99,-994,47,1,248.81519246219673
-21,-245,9,68,14,-6,-101,-995,46,1,246.063000062992
-19,-246,12,70,14,-5,-106,-994,39,1,247.02429030360557
-19,-246,11,71,14,-5,-102,-994,45,1,246.9777317897304
-19,-246,15,70,14,-5,-101,-992,41,1,247.18818742003026
-16,-245,9,71,12,-6,-97,-992,45,1,245.68679248181007
-19,-246,11,71,13,-7,-103,-990,47,1,246.9777317897304
-14,-247,10,71,13,-7,-101,-995,46,1,247.59846526180246
-19,-246,11,70,14,-7,-103,-997,48,1,246.9777317897304
-18,-249,10,69,14,-8,-104,-998,49,1,249.84995497297973
-19,-248,15,66,15,-10,-104,-1000,49,1,249.17865077088769
-19,-246,9,64,16,-9,-103,-994,50,1,246.89673954914835
-22,-244,11,66,17,-9,-105,-995,50,1,245.236620430147
-19,-248,12,63,17,-9,-102,-998,44,1,249.01606373886807
-19,-246,9,60,17,-9,-103,-997,44,1,246.89673954914835
-18,-247,8,59,16,-9,-99,-993,46,1,247.78418028599
-19,-245,9,57,16,-11,-103,-994,46,1,245.90038633560542
-19,-246,10,55,15,-10,-101,-993,46,1,246.93521417570236
-18,-245,8,55,15,-9,-100,-996,48,1,245.79056125083403
-16,-248,13,56,14,-8,-102,-996,48,1,248.85537968868584
-16,-248,9,56,14,-8,-103,-999,48,1,248.67850731416254
-19,-246,14,57,13,-7,-105,-994,50,1,247.12952069714376
-18,-245,8,62,14,-8,-101,-998,49,1,245.79056125083403
-21,-247,13,62,13,-7,-106,-996,51,1,248.2317465595406
-21,-249,11,64,13,-7,-102,-999,50,1,250.12596826399295
-20,-247,12,65,14,-8,-103,-994,49,1,248.0987706539474
-20,-247,12,66,14,-9,-104,-997,53,1,248.0987706539474
-17,-247,12,66,15,-8,-104,-1002,52,1,247.87496848209582
-18,-246,12,66,15,-9,-104,-995,48,1,246.94938752708012
-16,-250,12,64,14,-9,-106,-995,51,1,250.79872407968904
-20,-246,13,62,15,-9,-101,-996,49,1,247.15379827144068
-19,-248,11,61,15,-12,-102,-997,53,1,248.96987769607793
-19,-247,13,57,14,-10,-100,-994,50,1,248.07055447997047
-20,-244,9,56,14,-12,-106,-995,51,1,244.98367292536048
-19,-247,10,54,13,-12,-103,-998,50,1,247.93144213673264
-21,-246,9,52,12,-12,-100,-996,48,1,247.05869747895943
-18,-248,11,51,12,-12,-101,-998,46,1,248.8955604264568
-18,-247,11,50,12,-11,-104,-996,48,1,247.8991730522714
-17,-249,14,49,12,-12,-103,-998,50,1,249.97199843182435
-17,-246,11,49,11,-10,-100,-1004,46,1,246.83192662214506
-18,-245,12,48,10,-9,-102,-995,50,1,245.9532475898621
-20,-248,10,48,10,-11,-104,-997,50,1,249.00602402351635
-18,-246,10,50,10,-10,-103,-995,52,1,246.86028437154488
-17,-245,8,50,11,-10,-102,-994,47,1,245.71935210723635
-19,-248,12,49,12,-9,-103,-995,46,1,249.01606373886807
-21,-245,12,50,11,-9,-104,-996,47,1,246.19098277556796
-19,-249,9,50,11,-7,-98,-992,47,1,249.88597399614088
-22,-244,12,52,11,-8,-99,-998,47,1,245.2835094334717
-19,-249,11,52,11,-10,-103,-997,45,1,249.9659976876855
-18,-249,11,54,10,-9,-108,-995,41,1,249.89197666191686
-19,-250,10,55,11,-10,-101,-1001,43,1,250.92030607346229
-21,-247,10,57,13,-9,-103,-998,39,1,248.09272460110554
-19,-251,9,58,13,-8,-105,-999,45,1,251.87893917515217
-19,-247,15,59,13,-10,-102,-999,42,1,248.18339992835942
-20,-245,12,59,13,-8,-98,-1002,46,1,246.10770000144245
-20,-248,13,60,14,-7,-106,-1001,48,1,249.14453636393475
-18,-245,10,61,12,-9,-102,-993,46,1,245.86378342488754
-18,-247,10,61,12,-11,-101,-994,49,1,247.85681350328056
-18,-247,10,60,12,-10,-99,-994,48,1,247.85681350328056
-20,-246,12,57,13,-11,-98,-997,50,1,247.1032172999777
-19,-247,13,56,13,-13,-100,-991,46,1,248.07055447997047
-20,-247,11,53,13,-12,-101,-996,43,1,248.05241381611268
-16,-246,8,52,13,-13,-102,-996,45,1,246.64954895559814
-19,-249,11,51,13,-13,-101,-993,44,1,249.9659976876855
-17,-246,13,51,14,-13,-100,-999,43,1,246.9291396332154
-20,-246,9,51,14,-12,-105,-994,43,1,246.9757073074192
-21,-246,10,52,13,-13,-101,-994,48,1,247.09714688761585
-20,-247,14,51,13,-12,-102,-996,47,1,248.20354550247666
-18,-250,10,53,14,-12,-101,-994,45,1,250.84656664981483
-17,-249,13,54,13,-12,-105,-996,47,1,249.91798654758725
-20,-246,9,54,13,-11,-104,-999,50,1,246.9757073074192
-21,-247,11,56,13,-12,-106,-997,48,1,248.13504387732095
-19,-250,12,56,14,-10,-105,-999,46,1,251.00796800101784
-19,-248,13,56,15,-10,-103,-995,53,1,249.06625624520075
-20,-245,12,56,15,-10,-105,-1001,50,1,246.10770000144245
-18,-248,15,56,15,-9,-105,-996,50,1,249.1043957861844
-22,-246,10,56,14,-9,-104,-997,51,1,247.1841418861655
-20,-245,12,56,13,-10,-106,-991,50,1,246.10770000144245
-19,-245,11,53,14,-9,-100,-994,51,1,245.98170663689606
-19,-245,13,53,13,-9,-104,-995,52,1,246.07925552553186
-18,-245,10,51,13,-9,-106,-993,51,1,245.86378342488754
-21,-246,13,49,13,-10,-105,-994,49,1,247.23672866303664
-17,-246,11,48,12,-11,-106,-990,50,1,246.83192662214506
-20,-243,8,46,12,-12,-102,-999,52,1,243.95286429964293
-18,-248,9,45,13,-12,-106,-997,47,1,248.81519246219673
-21,-246,14,44,12,-11,-101,-995,50,1,247.29132617218906
-19,-249,9,44,13,-11,-101,-995,47,1,249.88597399614088
-20,-245,14,42,12,-11,-106,-1000,47,1,246.2133221415933
-17,-246,11,40,12,-12,-102,-999,51,1,246.83192662214506
-19,-248,9,40,12,-10,-103,-997,49,1,248.88953372932338
-16,-247,11,40,11,-11,-102,-1000,51,1,247.76198255583927
-22,-247,10,41,11,-12,-98,-1001,48,1,248.17937061730171
-19,-249,12,39,11,-12,-98,-996,45,1,250.01199971201382
-17,-250,12,40,12,-13,-97,-994,48,1,250.86450526130633
-19,-249,12,41,13,-12,-99,-999,47,1,250.01199971201382
-18,-246,10,41,13,-12,-101,-998,47,1,246.86028437154488
-16,-248,11,42,12,-11,-100,-997,53,1,248.75891943807764
-17,-247,11,42,13,-11,-102,-1000,48,1,247.82856978161337
-15,-248,12,40,13,-11,-100,-994,48,1,248.74283909290736
-20,-245,11,39,14,-11,-100,-996,43,1,246.06096805466728
-19,-250,12,39,13,-10,-103,-996,44,1,251.00796800101784
-19,-246,12,38,14,-12,-105,-995,48,1,247.02429030360557
-18,-248,9,38,13,-11,-101,-995,49,1,248.81519246219673
-21,-244,12,37,13,-13,-103,-994,49,1,245.19584009521859
-20,-247,13,37,12,-13,-100,-994,42,1,248.1491486989226
-18,-248,11,37,12,-12,-104,-994,45,1,248.8955604264568
-23,-247,10,36,12,-12,-100,-998,47,1,248.27001429894833
-21,-245,12,36,13,-13,-101,-995,45,1,246.19098277556796
-20,-248,12,35,13,-13,-99,-998,46,1,249.09435963104423
-17,-251,8,35,13,-14,-97,-999,42,1,251.70220499630113
-18,-247,5,34,13,-12,-97,-998,46,1,247.70547026660515
-20,-246,14,33,14,-14,-102,-998,43,1,247.20841409628434
-16,-243,10,33,13,-13,-99,-999,47,1,243.73140954747709
-18,-249,8,32,13,-13,-102,-999,47,1,249.77790134437433
-18,-246,11,31,13,-13,-103,-994,46,1,246.9028148887736
-20,-247,7,32,12,-13,-101,-993,44,1,247.90724071716824
-19,-246,9,32,10,-11,-103,-995,45,1,246.89673954914835
-16,-245,13,32,10,-12,-101,-994,42,1,245.86581706288493
-16,-246,7,32,9,-13,-99,-997,42,1,246.6191395654441
-10,-233,13,33,9,-13,-99,-998,42,1,233.57653991786077
-17,-247,13,34,7,-10,-102,-999,43,1,247.9253920033202
-19,-248,8,33,8,-11,-101,-1000,48,1,248.85537968868584
-18,-246,14,32,9,-12,-102,-1003,43,1,247.0546498246896
-18,-247,14,32,9,-13,-101,-998,49,1,248.05039810490126
-17,-246,11,29,7,-12,-100,-994,48,1,246.83192662214506
-18,-246,9,25,10,-13,-102,-998,53,1,246.8217980649197
-18,-247,9,21,10,-12,-97,-995,48,1,247.81848195806543
-20,-247,12,17,11,-14,-97,-997,47,1,248.0987706539474
-16,-249,9,11,11,-14,-96,-996,48,1,249.6757897754606
-20,-248,11,6,11,-11,-103,-998,44,1,249.04818810824543
-22,-248,9,1,12,-12,-104,-995,48,1,249.13650876577685
-17,-248,10,-1,10,-10,-101,-995,48,1,248.78303800701525
-21,-247,9,-3,10,-9,-102,-995,47,1,248.05442951094423
-21,-247,7,-3,9,-8,-102,-1001,42,1,247.98991914995256
-19,-247,11,-3,8,-8,-104,-1000,46,1,247.97378893746009
-19,-247,10,0,7,-6,-99,-998,43,1,247.93144213673264
-18,-245,8,3,7,-7,-105,-997,46,1,245.79056125083403
-19,-244,7,7,6,-6,-100,-997,45,1,244.83872242764215
-18,-248,8,12,6,-6,-105,-1003,44,1,248.78102821557758
-17,-245,15,15,4,-6,-100,-997,38,1,246.0467435265096
-13,-248,7,18,5,-7,-105,-994,42,1,248.4391273531607
-18,-239,18,20,6,-6,-101,-998,47,1,240.3518254559345
-18,-244,5,21,7,-6,-104,-997,47,1,244.71411892246837
-23,-247,25,22,8,-7,-101,-997,45,1,249.32508899025785
-21,-251,9,21,9,-10,-98,-993,48,1,252.0376955933378
-19,-251,17,20,8,-10,-102,-990,43,1,252.2914980731614
-14,-247,0,16,12,-12,-101,-994,47,1,247.39644298170498
-11,-239,6,14,12,-12,-100,-992,47,1,239.32822650076193
-19,-265,21,11,12,-12,-102,-990,45,1,266.50891167088577
-21,-239,13,9,11,-13,-98,-991,43,1,240.27276166889996
-18,-245,8,4,11,-14,-101,-992,44,1,245.79056125083403
-18,-245,7,0,12,-12,-96,-997,46,1,245.76004557291245
-19,-246,9,-4,12,-15,-99,-996,41,1,246.89673954914835
-18,-247,7,-8,8,-16,-101,-992,47,1,247.7539101608691
-13,-245,27,-15,10,-17,-98,-993,46,1,246.82584953768517
-17,-249,11,-18,8,-18,-99,-999,40,1,249.8219365868418
-18,-244,13,-22,8,-15,-99,-993,40,1,245.0081631293129
-16,-246,8,-24,7,-14,-100,-1000,46,1,246.64954895559814
-17,-247,10,-26,7,-14,-99,-998,45,1,247.7861981628517
-21,-247,9,-28,7,-12,-99,-1002,40,1,248.05442951094423
-18,-248,7,-29,5,-14,-100,-996,35,1,248.75087939543047
-21,-245,8,-28,6,-13,-100,-996,41,1,246.02845363900494
-18,-247,7,-27,6,-15,-98,-998,39,1,247.7539101608691
-21,-243,6,-25,5,-16,-105,-997,32,1,243.97950733616952
-20,-248,5,-23,3,-13,-105,-998,34,1,248.85537968868584
-20,-246,4,-21,3,-13,-106,-1000,37,1,246.84408034222736
-19,-246,6,-21,2,-13,-102,-994,33,1,246.80559150878247
-20,-244,8,-20,3,-11,-107,-996,32,1,244.94897427831782
-18,-249,4,-18,2,-12,-104,-1000,30,1,249.68179749433077
-18,-246,10,-16,2,-13,-104,-998,33,1,246.86028437154488
-20,-247,4,-13,4,-15,-103,-1002,31,1,247.8406746278746
-19,-248,7,-11,4,-17,-107,-996,31,1,248.82523987730826
-20,-247,4,-7,4,-15,-104,-1003,30,1,247.8406746278746
-19,-250,6,-5,7,-15,-105,-1000,27,1,250.79274311670184
-20,-252,5,-1,6,-16,-102,-1003,32,1,252.84184780213894
-19,-247,9,1,7,-15,-101,-1003,31,1,247.8931221312927
-20,-249,8,4,6,-16,-104,-1003,22,1,249.92999019725505
-21,-249,9,6,6,-16,-102,-1003,32,1,250.0459957687785
-20,-247,3,7,5,-17,-105,-998,27,1,247.8265522497539
-19,-247,5,11,5,-17,-103,-996,25,1,247.780144482967
-17,-246,3,12,4,-18,-104,-998,25,1,246.60494723342433
-20,-245,2,13,4,-18,-102,-1000,25,1,245.82310713193746
-19,-246,4,14,5,-18,-107,-995,29,1,246.7650704617653
-19,-247,3,12,5,-17,-105,-994,29,1,247.74785569203218
-20,-245,4,10,4,-18,-102,-994,28,1,245.84751371531092
-19,-246,5,8,4,-18,-103,-993,29,1,246.7833057562849
-21,-244,7,7,5,-18,-100,-994,24,1,245.00204080782675
-17,-247,6,6,6,-19,-106,-1003,29,1,247.6570208978538
-17,-247,4,5,5,-17,-99,-995,24,1,247.61663918242652
-19,-245,5,5,6,-20,-102,-999,29,1,245.7864927126794
-20,-246,4,3,5,-20,-105,-997,26,1,246.84408034222736
-18,-247,5,2,6,-20,-97,-996,28,1,247.70547026660515
-18,-248,5,0,5,-17,-97,-998,25,1,248.70263368127004
-17,-247,4,0,6,-19,-94,-997,27,1,247.61663918242652
-18,-249,6,-2,8,-19,-98,-997,27,1,249.7218452598811
-19,-247,6,-2,8,-18,-100,-999,25,1,247.8023405862019
-17,-249,2,-3,8,-18,-103,-1002,25,1,249.58765995136858
-20,-248,4,-4,9,-17,-103,-996,21,1,248.83729623993264
-18,-248,6,-3,8,-17,-96,-1002,22,1,248.72474746192827
-18,-250,5,-1,9,-18,-102,-1000,23,1,250.69702830308938
-21,-246,6,-1,8,-18,-104,-1001,27,1,246.96760921222037
-18,-247,2,1,9,-17,-99,-1003,21,1,247.6630775872738
-20,-247,4,1,10,-17,-100,-1004,20,1,247.8406746278746
-17,-247,4,3,8,-17,-105,-996,25,1,247.61663918242652
-21,-245,2,5,9,-16,-104,-998,27,1,245.90648629102893
-19,-244,7,6,9,-16,-103,-1000,24,1,244.83872242764215
-17,-248,4,7,8,-16,-101,-996,21,1,248.61415888882917
-19,-246,4,7,7,-15,-104,-1001,23,1,246.7650704617653
-20,-249,2,6,6,-16,-100,-994,24,1,249.8099277450758
-19,-246,4,5,6,-15,-95,-992,19,1,246.7650704617653
-21,-245,5,5,6,-18,-101,-994,17,1,245.94918174289583
-18,-245,1,2,5,-18,-102,-993,15,1,245.66236993076492
-18,-248,6,0,4,-20,-103,-995,20,1,248.72474746192827
-15,-249,1,-1,3,-20,-104,-995,22,1,249.45340246226348
-19,-249,2,-1,5,-21,-100,-993,21,1,249.7318561978027
-17,-248,5,-2,6,-23,-98,-999,14,1,248.6322585667435
-18,-246,4,-1,5,-21,-97,-1003,21,1,246.6900889780536
-16,-247,0,0,7,-22,-94,-1001,17,1,247.51767613647314
-18,-248,2,3,8,-22,-95,-1002,18,1,248.6604110026363
-19,-249,4,5,8,-20,-100,-1001,15,1,249.75588081164375
-17,-248,6,6,8,-21,-97,-1000,19,1,248.65437860612872
-18,-248,2,7,7,-22,-96,-999,19,1,248.6604110026363
-16,-245,3,8,7,-21,-93,-998,19,1,245.5402207378661
-15,-248,4,7,8,-22,-96,-997,18,1,248.4854120466632
-17,-245,3,6,8,-21,-95,-996,17,1,245.60741031165978
-16,-248,2,4,9,-19,-91,-994,23,1,248.52364072659165
-15,-247,0,4,8,-18,-96,-993,19,1,247.45504642257754
-17,-246,3,1,9,-17,-97,-996,20,1,246.60494723342433
-21,-245,4,0,10,-17,-97,-998,24,1,245.93088459971838
-19,-246,4,-1,8,-17,-97,-993,25,1,246.7650704617653
-19,-248,3,-3,7,-16,-99,-996,22,1,248.74484919290288
-20,-248,2,-5,7,-16,-99,-996,21,1,248.81318293048702
-18,-247,3,-5,6,-17,-96,-994,23,1,247.6731717405016
-18,-246,6,-7,6,-18,-101,-998,15,1,246.73062233942505
-17,-250,4,-9,6,-17,-100,-995,21,1,250.6092576103285
-18,-246,7,-9,6,-19,-94,-992,21,1,246.75696545386515
-17,-251,5,-12,6,-20,-97,-1001,17,1,251.62472056616377
-18,-246,4,-13,6,-19,-98,-999,15,1,246.6900889780536
-17,-247,3,-16,5,-18,-94,-1002,14,1,247.60250402611035
-19,-246,1,-17,6,-17,-89,-995,16,1,246.734675309329
-16,-248,2,-19,7,-18,-95,-993,16,1,248.52364072659165
-19,-244,4,-22,6,-16,-99,-993,18,1,244.77132184959905
-17,-244,1,-24,7,-16,-96,-993,14,1,244.59354038894813
-17,-247,2,-27,7,-17,-94,-995,14,1,247.59240699181387
-18,-245,5,-30,7,-16,-94,-993,12,1,245.71121260536728
-14,-248,2,-33,6,-17,-96,-993,15,1,248.4028985338134
-16,-245,1,-36,7,-17,-93,-990,14,1,245.52392958732148
-17,-249,4,-37,8,-16,-95,-993,10,1,249.6116984438029
-17,-246,0,-38,8,-16,-98,-996,15,1,246.5866987491418
-17,-248,2,-39,8,-15,-99,-995,16,1,248.59002393499222
-17,-245,2,-38,9,-16,-97,-999,15,1,245.59723125475173
-19,-248,2,-37,10,-16,-98,-1003,10,1,248.73479853048306
-16,-249,3,-33,10,-15,-99,-1007,14,1,249.53156113005025
-17,-249,3,-28,10,-13,-96,-1006,13,1,249.59767627123455
-19,-252,6,-19,10,-12,-101,-1013,17,1,252.7864711569826
-17,-248,2,-10,12,-12,-98,-1010,1,1,248.59002393499222
-18,-251,1,-1,12,-8,-98,-1009,-1,1,251.6465775646472
-15,-249,-1,9,12,-8,-91,-1005,-1,1,249.45340246226348
-14,-250,0,19,12,-4,-95,-1004,-10,1,250.39169315294788
-15,-249,-1,26,13,-3,-94,-1005,-9,1,249.45340246226348
-16,-247,1,31,14,1,-92,-1000,-5,1,247.5196961859803
-17,-247,-3,36,14,2,-95,-999,-6,1,247.60250402611035
-17,-246,-3,40,16,3,-94,-998,-11,1,246.60494723342433
-17,-245,0,45,15,4,-98,-994,-7,1,245.58908770545975
-16,-247,0,48,17,4,-98,-996,1,1,247.51767613647314
-17,-246,0,52,16,6,-92,-998,-2,1,246.5866987491418
-15,-246,-1,55,16,6,-96,-996,-1,1,246.45892152648887
-17,-248,-1,58,16,6,-100,-993,-2,1,248.58398983039916
-17,-245,2,61,15,5,-93,-995,-5,1,245.59723125475173
-17,-246,1,63,16,4,-97,-1000,1,1,246.5887264251957
-16,-245,2,63,15,4,-91,-996,-2,1,245.53003889544757
-17,-245,0,63,16,4,-94,-1000,3,1,245.58908770545975
-17,-244,-1,61,16,4,-97,-995,4,1,244.59354038894813
-15,-248,1,60,17,4,-96,-993,3,1,248.4552273549502
-14,-246,-1,58,17,5,-94,-992,2,1,246.4000811688178
-15,-246,2,55,18,5,-101,-995,2,1,246.46500765828807
-16,-246,2,54,18,3,-96,-1001,-1,1,246.52788888886386
-19,-245,0,55,18,4,-100,-999,4,1,245.7356303021603
-16,-248,0,55,18,5,-96,-1004,2,1,248.51559307214507
-15,-247,0,57,18,4,-95,-1000,-3,1,247.45504642257754
-17,-247,-1,59,17,4,-96,-996,-5,1,247.5863485735835
-16,-249,1,61,15,4,-98,-993,1,1,249.51553057875978
-14,-250,0,64,15,3,-95,-1000,-3,1,250.39169315294788
-18,-246,1,67,14,3,-102,-994,-6,1,246.65968458586823
-16,-247,1,71,14,3,-94,-996,-1,1,247.5196961859803
-17,-246,0,74,15,3,-97,-996,-5,1,246.5866987491418
-18,-246,0,77,14,2,-97,-1001,-7,1,246.6576574931336
-18,-247,-6,79,14,2,-100,-998,-9,1,247.7276730605606
-19,-246,0,83,15,2,-100,-1003,-8,1,246.73264883269908
-17,-245,0,86,15,1,-103,-1001,-4,1,245.58908770545975
-18,-247,-3,90,14,-1,-103,-1004,-7,1,247.6731717405016
-18,-250,2,95,14,0,-102,-1005,-7,1,250.65514157902288
-19,-249,-2,99,14,0,-102,-1003,-4,1,249.7318561978027
-17,-249,1,102,13,0,-100,-1002,-6,1,249.58164996649893
-21,-247,0,105,14,1,-105,-1000,-8,1,247.8911051248108
-19,-249,1,108,13,3,-104,-1000,-3,1,249.7258496832076
-19,-244,-3,110,13,4,-102,-1003,3,1,244.75702237116712
-19,-250,0,111,12,3,-102,-1004,2,1,250.72096043211067
-18,-245,-1,112,13,5,-104,-1000,5,1,245.66236993076492
-20,-248,2,112,12,5,-109,-1001,3,1,248.81318293048702
-19,-247,0,113,12,2,-104,-1001,4,1,247.72969139770066
-20,-248,-1,111,12,4,-108,-1002,5,1,248.80715423797605
-20,-249,0,111,13,3,-108,-1001,8,1,249.80192152983932
-21,-249,0,108,13,3,-104,-1000,5,1,249.8839730755056
-21,-246,1,106,13,3,-101,-999,6,1,246.89673954914835
-18,-249,2,103,12,3,-103,-999,7,1,249.65776575143823
-19,-248,1,102,12,4,-105,-996,10,1,248.72876793808953
-19,-246,1,99,13,3,-103,-998,13,1,246.734675309329
-20,-248,3,97,12,1,-104,-1000,12,1,248.82323042674292
-17,-247,2,96,11,2,-103,-1001,15,1,247.59240699181387
-18,-246,5,95,11,2,-104,-999,14,1,246.70832981478353
-22,-245,2,94,11,2,-100,-997,16,1,245.9939023634529
