acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z,label,smv
0,-247,-79,-8,49,-5,-22,-959,-228,0,259.3260495977988
-1,-246,-77,-6,50,-5,-21,-957,-226,0,257.77121639159014
0,-246,-77,-4,49,-4,-25,-956,-226,0,257.76927667974707
1,-248,-73,-5,48,-7,-22,-954,-236,0,258.5227262737263
2,-249,-77,-6,47,-4,-18,-954,-226,0,260.6415162632385
-1,-247,-76,-8,45,-5,-21,-951,-227,0,258.42987443405224
0,-246,-75,-8,46,-3,-22,-955,-228,0,257.1789260417735
0,-242,-78,-9,46,-5,-19,-954,-226,0,254.2597097457637
1,-246,-71,-10,46,-3,-20,-954,-224,0,256.04296514452415
1,-249,-73,-10,48,-5,-15,-954,-227,0,259.4821766518849
0,-248,-71,-10,48,-1,-15,-953,-224,0,257.96317566660554
0,-247,-77,-9,49,-4,-18,-955,-227,0,258.72379094316005
1,-247,-77,-12,50,-1,-20,-958,-226,0,258.7257234988435
-1,-246,-80,-13,50,-3,-20,-955,-225,0,258.68320393871727
1,-245,-77,-12,52,-1,-19,-957,-227,0,256.81705550839104
0,-247,-75,-13,49,-3,-21,-957,-225,0,258.13562326807977
0,-246,-75,-11,51,-1,-21,-959,-221,0,257.1789260417735
2,-251,-74,-9,51,-5,-19,-956,-217,0,261.68874641451436
4,-250,-74,-5,50,-3,-22,-957,-220,0,260.7527564571466
1,-247,-71,-5,51,-7,-18,-953,-218,0,257.0038910211283
0,-244,-73,-7,50,-6,-18,-957,-218,0,254.68608128439215
3,-248,-70,-9,50,-10,-22,-950,-219,0,257.7071981920567
2,-247,-76,-10,49,-9,-18,-952,-219,0,258.43567865138124
0,-247,-73,-12,50,-12,-17,-952,-216,0,257.5616431070434
-2,-246,-74,-12,50,-10,-21,-957,-220,0,256.89686646590303
-1,-249,-75,-11,51,-12,-19,-955,-224,0,260.05191789333145
-3,-244,-75,-8,53,-9,-26,-954,-223,0,255.28415540334657
0,-248,-77,-7,55,-10,-24,-954,-231,0,259.67864756271354
-2,-245,-77,-5,58,-9,-22,-956,-225,0,256.8228961755552
2,-251,-75,-1,59,-11,-23,-961,-225,0,261.97328108034225
2,-247,-78,3,61,-7,-21,-955,-226,0,259.0308861892728
1,-245,-73,6,62,-9,-20,-956,-229,0,255.64623994887936
0,-244,-75,8,59,-7,-18,-954,-228,0,255.266527378738
-2,-246,-78,11,60,-9,-21,-951,-227,0,258.0775077375012
2,-248,-74,11,60,-7,-21,-951,-225,0,258.812673569128
2,-244,-76,9,58,-9,-16,-953,-233,0,255.5699512853575
2,-247,-76,6,58,-7,-15,-950,-229,0,258.43567865138124
1,-247,-74,2,57,-9,-20,-954,-228,0,257.84879290002505
1,-245,-75,-2,54,-6,-22,-952,-226,0,256.22451092742864
1,-246,-76,-3,55,-9,-16,-955,-224,0,257.4742705592153
0,-247,-73,-6,55,-5,-15,-954,-229,0,257.5616431070434
0,-249,-77,-6,55,-7,-15,-959,-228,0,260.6338427756457
-1,-250,-78,-6,55,-3,-20,-958,-223,0,261.8873803756111
3,-248,-80,-7,56,-4,-13,-958,-222,0,260.6012279326404
3,-248,-76,-7,56,-1,-18,-960,-228,0,259.40123361310367
3,-249,-79,-5,56,-2,-15,-958,-227,0,261.2489234427579
3,-249,-73,-5,57,1,-18,-952,-227,0,259.49759151098107
0,-246,-77,-1,61,0,-15,-957,-225,0,257.76927667974707
0,-246,-72,2,63,4,-19,-957,-221,0,256.3201123595259
3,-247,-70,0,64,1,-17,-970,-216,0,256.74500968860133
0,-245,-74,-1,65,2,-20,-949,-216,0,255.93163149560078
-1,-247,-76,-5,65,-1,-18,-953,-225,0,258.42987443405224
3,-245,-73,-10,66,1,-18,-952,-221,0,255.66188609176768
3,-246,-76,-16,67,-2,-22,-951,-223,0,257.489805623446
-2,-247,-72,-21,69,-3,-20,-951,-224,0,257.2877766237642
0,-245,-74,-23,69,-5,-24,-947,-224,0,255.93163149560078
1,-244,-74,-25,70,-5,-23,-950,-223,0,254.9764695025798
-2,-245,-75,-26,67,-4,-20,-949,-226,0,256.23036510140633
2,-247,-78,-26,70,-4,-20,-951,-224,0,259.0308861892728
-1,-247,-79,-26,69,-6,-23,-951,-220,0,259.32797766534947
3,-245,-72,-23,71,-5,-23,-951,-218,0,255.37815098398687
0,-246,-72,-22,70,-6,-21,-956,-225,0,256.3201123595259
1,-246,-74,-23,70,-3,-23,-962,-223,0,256.8910274805253
1,-245,-73,-23,69,-4,-21,-950,-223,0,255.64623994887936
-1,-248,-75,-26,69,-3,-20,-951,-220,0,259.09457732650446
2,-249,-73,-32,67,-4,-22,-954,-224,0,259.4879573313567
4,-248,-77,-35,66,-3,-17,-951,-224,0,259.70945304320367
0,-246,-78,-39,66,-4,-22,-953,-225,0,258.0697580112788
-1,-245,-76,-42,64,-4,-25,-957,-227,0,256.5190051438684
0,-249,-74,-40,63,-6,-22,-957,-225,0,259.763353843455
2,-249,-74,-35,64,-7,-26,-959,-224,0,259.77105304479176
1,-251,-75,-30,62,-8,-23,-960,-231,0,261.96755524301096
0,-250,-78,-24,59,-8,-20,-961,-227,0,261.8854711510358
0,-249,-76,-19,57,-7,-24,-959,-228,0,260.3401620956705
0,-245,-77,-14,53,-7,-23,-957,-230,0,256.81510858981795
1,-246,-75,-11,51,-5,-24,-950,-232,0,257.18087020616446
1,-246,-79,-13,51,-4,-24,-957,-233,0,258.3756954514104
1,-252,-76,-13,49,-3,-22,-961,-233,0,263.2128416320146
0,-247,-75,-13,51,0,-19,-965,-228,0,258.13562326807977
-1,-248,-78,-13,52,0,-21,-952,-228,0,259.97884529322766
3,-249,-76,-10,54,1,-20,-951,-227,0,260.357446599862
0,-246,-78,-7,58,2,-16,-957,-227,0,258.0697580112788
2,-249,-74,-5,58,1,-15,-957,-228,0,259.77105304479176
1,-246,-73,-8,61,1,-21,-956,-225,0,256.60475443763704
2,-245,-77,-6,63,0,-19,-955,-222,0,256.8228961755552
1,-247,-76,-9,63,2,-24,-955,-224,0,258.42987443405224
0,-249,-74,-13,63,-1,-21,-951,-225,0,259.763353843455
2,-247,-75,-17,62,0,-18,-949,-224,0,258.14337101696026
1,-247,-75,-21,61,-1,-20,-951,-223,0,258.1375602271006
0,-248,-76,-22,61,0,-18,-953,-220,0,259.3838853899756
1,-247,-73,-23,61,0,-22,-949,-224,0,257.5635843825753
1,-245,-74,-25,63,0,-20,-951,-225,0,255.93358513489395
-1,-247,-75,-27,64,0,-20,-954,-225,0,258.1375602271006
0,-248,-72,-27,60,3,-18,-951,-230,0,258.2401982651036
2,-245,-75,-28,60,2,-24,-949,-229,0,256.23036510140633
1,-246,-74,-27,59,4,-23,-951,-224,0,256.8910274805253
-2,-246,-74,-27,60,3,-20,-952,-227,0,256.89686646590303
-1,-248,-76,-27,62,3,-18,-956,-228,0,259.38581302762105
0,-246,-77,-28,63,3,-23,-959,-226,0,257.76927667974707
0,-248,-78,-27,63,4,-21,-958,-233,0,259.97692205270835
-1,-249,-75,-24,63,2,-17,-958,-223,0,260.05191789333145
1,-250,-75,-21,65,2,-23,-959,-239,0,261.00957836830435
2,-249,-77,-17,64,0,-21,-956,-226,0,260.6415162632385
-2,-246,-79,-14,64,1,-19,-958,-230,0,258.3815008858026
1,-250,-75,-13,63,0,-18,-961,-233,0,261.00957836830435
2,-250,-78,-13,64,1,-18,-957,-227,0,261.8931079658264
-1,-249,-76,-12,64,1,-15,-952,-225,0,260.3420826528051
1,-247,-75,-10,64,3,-18,-954,-227,0,258.1375602271006
1,-247,-74,-10,65,1,-21,-955,-222,0,257.84879290002505
1,-246,-75,-9,64,3,-19,-952,-225,0,257.18087020616446
0,-248,-72,-8,64,0,-22,-953,-219,0,258.2401982651036
2,-248,-76,-7,63,3,-22,-950,-226,0,259.39159585460743
1,-245,-74,-6,67,0,-24,-950,-219,0,255.93358513489395
-2,-248,-73,-5,65,2,-20,-952,-224,0,258.52852840644107
-2,-246,-75,-6,65,-1,-23,-951,-217,0,257.18670261115756
2,-246,-76,-10,64,0,-25,-947,-226,0,257.4800963181426
-1,-247,-78,-16,63,-3,-22,-954,-227,0,259.02509530931553
1,-248,-78,-22,63,0,-24,-943,-229,0,259.97884529322766
1,-246,-77,-27,61,-2,-20,-947,-231,0,257.77121639159014
-1,-245,-76,-32,62,0,-23,-952,-230,0,256.5190051438684
-1,-246,-78,-35,61,-1,-24,-954,-239,0,258.07169546465184
1,-245,-78,-35,61,0,-21,-951,-237,0,257.1186496542015
1,-246,-75,-35,63,-2,-22,-949,-237,0,257.18087020616446
2,-248,-78,-34,61,0,-20,-955,-229,0,259.9846149294223
1,-248,-80,-29,62,-3,-21,-954,-234,0,260.5858783587476
3,-246,-77,-27,62,0,-20,-955,-232,0,257.78673356090303
-2,-245,-78,-23,65,-2,-21,-961,-231,0,257.12448347055556
1,-248,-79,-22,65,1,-18,-956,-224,0,260.28061779548625
2,-249,-75,-19,64,0,-25,-957,-228,0,260.05768590833844
2,-245,-77,-19,64,2,-21,-964,-227,0,256.8228961755552
2,-249,-75,-15,62,1,-21,-963,-229,0,260.05768590833844
4,-250,-80,-11,63,2,-19,-960,-228,0,262.51857077166943
1,-251,-81,-5,63,0,-21,-958,-233,0,263.7479857742993
0,-246,-77,0,65,2,-22,-957,-232,0,257.76927667974707
0,-247,-78,4,66,1,-19,-954,-231,0,259.02316498722655
2,-248,-78,5,68,6,-22,-954,-231,0,259.9846149294223
1,-244,-77,6,69,5,-21,-951,-233,0,255.86324472264477
0,-245,-77,3,69,8,-20,-950,-234,0,256.81510858981795
1,-244,-74,0,69,5,-22,-947,-226,0,254.9764695025798
0,-243,-74,-6,68,8,-21,-947,-232,0,254.01771591761076
-1,-243,-79,-10,67,5,-24,-950,-226,0,255.52103631599493
2,-246,-74,-14,68,8,-22,-947,-232,0,256.89686646590303
0,-245,-76,-21,65,5,-24,-950,-237,0,256.51705596314645
1,-246,-78,-26,65,7,-16,-952,-237,0,258.07169546465184
1,-244,-78,-31,63,4,-23,-948,-230,0,256.1659618294359
2,-246,-76,-35,63,5,-23,-951,-227,0,257.4800963181426
-1,-249,-79,-37,63,2,-22,-955,-236,0,261.2336119261838
2,-247,-77,-36,64,3,-22,-952,-233,0,258.73152107928405
3,-250,-75,-35,65,0,-25,-952,-237,0,261.024903026512
3,-249,-79,-31,67,1,-24,-954,-229,0,261.2489234427579
-3,-242,-77,-26,68,-1,-26,-955,-226,0,253.97243944963793
1,-248,-80,-22,70,0,-23,-955,-229,0,260.5858783587476
1,-244,-78,-19,71,-2,-26,-950,-229,0,256.1659618294359
1,-245,-75,-20,74,-1,-23,-948,-240,0,256.22451092742864
-1,-246,-76,-20,74,-3,-25,-954,-238,0,257.4742705592153
2,-247,-79,-21,75,0,-28,-953,-231,0,259.333761781994
-3,-246,-80,-22,74,-3,-28,-951,-232,0,258.69866640553056
-3,-245,-74,-23,72,0,-26,-955,-232,0,255.94921371240818
0,-247,-74,-22,72,-4,-24,-956,-229,0,257.84685377176896
0,-248,-81,-23,69,-2,-28,-952,-228,0,260.8926982496827
-2,-244,-77,-21,67,-3,-26,-955,-228,0,255.86910716223636
1,-250,-77,-18,64,-1,-26,-961,-226,0,261.5912842584783
1,-249,-78,-17,62,-2,-27,-956,-224,0,260.93294157695
0,-248,-77,-15,61,-2,-23,-958,-226,0,259.67864756271354
-1,-249,-74,-15,58,-6,-33,-952,-226,0,259.7652786651827
-1,-248,-77,-15,56,-5,-25,-955,-222,0,259.6805730123068
1,-246,-77,-13,52,-6,-26,-953,-225,0,257.77121639159014
0,-246,-74,-14,52,-3,-26,-954,-228,0,256.8890811225732
-2,-244,-77,-16,50,-4,-23,-953,-228,0,255.86910716223636
1,-248,-75,-18,49,-2,-27,-953,-228,0,259.09457732650446
-1,-247,-77,-21,47,-4,-30,-949,-234,0,258.7257234988435
-3,-246,-74,-18,47,-3,-28,-953,-226,0,256.9065978132909
-2,-245,-74,-17,44,-5,-28,-953,-227,0,255.9394459632981
-2,-245,-74,-16,43,-4,-31,-952,-230,0,255.9394459632981
-2,-246,-76,-13,42,-6,-33,-950,-227,0,257.4800963181426
-1,-249,-78,-15,40,-6,-26,-950,-234,0,260.93294157695
0,-246,-82,-16,40,-8,-28,-954,-235,0,259.3067681338071
2,-246,-77,-18,39,-9,-30,-952,-228,0,257.77703543954414
-1,-245,-79,-21,37,-10,-22,-951,-233,0,257.42377512576417
-1,-246,-80,-23,39,-11,-26,-952,-239,0,258.68320393871727
1,-247,-78,-25,41,-10,-26,-957,-239,0,259.02509530931553
0,-249,-80,-26,41,-10,-26,-956,-231,0,261.53584840323515
1,-249,-78,-26,41,-11,-24,-952,-237,0,260.93294157695
0,-248,-75,-25,40,-10,-22,-953,-236,0,259.0926475220785
-3,-247,-75,-23,37,-10,-23,-956,-226,0,258.1530553760695
2,-247,-75,-22,36,-9,-20,-955,-229,0,258.14337101696026
0,-247,-77,-19,34,-9,-20,-953,-226,0,258.72379094316005
2,-248,-75,-17,34,-7,-20,-957,-228,0,259.1003666535422
-1,-244,-79,-16,32,-6,-16,-957,-230,0,256.47222071795613
2,-246,-76,-16,31,-6,-22,-952,-227,0,257.4800963181426
2,-248,-77,-16,31,-4,-15,-948,-226,0,259.6863492754288
2,-245,-77,-15,31,-5,-21,-951,-228,0,256.8228961755552
1,-246,-74,-18,34,-5,-17,-954,-233,0,256.8910274805253
1,-246,-80,-18,36,-6,-19,-949,-235,0,258.68320393871727
2,-245,-77,-18,37,-6,-21,-951,-236,0,256.8228961755552
1,-245,-77,-19,38,-7,-17,-947,-231,0,256.81705550839104
2,-243,-77,-22,38,-8,-14,-945,-237,0,254.91567233106716
1,-244,-79,-24,40,-10,-11,-948,-236,0,256.47222071795613
4,-247,-78,-26,41,-10,-12,-944,-230,0,259.0540484146117
0,-243,-77,-29,44,-11,-12,-942,-238,0,254.9078264785136
0,-244,-75,-30,46,-11,-13,-948,-235,0,255.266527378738
1,-243,-81,-32,47,-12,-14,-945,-237,0,256.1464424894478
1,-245,-75,-31,47,-12,-17,-945,-237,0,256.22451092742864
4,-245,-80,-35,49,-12,-20,-950,-236,0,257.76151768640716
1,-244,-77,-39,48,-10,-18,-948,-234,0,255.86324472264477
2,-246,-79,-42,49,-9,-19,-951,-238,0,258.3815008858026
1,-245,-81,-43,48,-7,-17,-952,-234,0,258.04456979366955
3,-247,-73,-44,48,-6,-16,-955,-237,0,257.57911406012715
0,-245,-83,-46,48,-6,-18,-955,-235,0,258.6774052753738
0,-248,-78,-46,46,-8,-18,-956,-238,0,259.97692205270835
3,-250,-82,-47,45,-6,-19,-958,-234,0,263.1216448717209
3,-249,-80,-49,43,-8,-16,-958,-240,0,261.5530538915575
1,-248,-75,-48,43,-6,-21,-956,-236,0,259.09457732650446
0,-252,-77,-47,43,-8,-24,-957,-234,0,263.50142314606194
0,-247,-77,-44,42,-7,-17,-967,-237,0,258.72379094316005
0,-248,-77,-41,41,-8,-26,-956,-241,0,259.67864756271354
1,-247,-77,-35,42,-7,-21,-955,-236,0,258.7257234988435
-3,-243,-77,-33,41,-9,-19,-956,-244,0,254.9254793071889
1,-244,-78,-30,42,-7,-25,-946,-243,0,256.1659618294359
1,-248,-79,-29,42,-9,-16,-947,-242,0,260.28061779548625
2,-247,-83,-30,43,-6,-24,-946,-240,0,260.5801220354308
2,-244,-77,-34,41,-7,-21,-944,-242,0,255.86910716223636
3,-245,-78,-40,43,-6,-22,-943,-242,0,257.1342062036866
2,-245,-79,-46,45,-6,-22,-947,-243,0,257.4296020274281
1,-243,-82,-52,45,-5,-19,-947,-247,0,256.46442248389934
1,-244,-78,-57,46,-7,-11,-947,-249,0,256.1659618294359
0,-245,-80,-58,47,-6,-16,-951,-250,0,257.73047937719747
1,-244,-81,-59,46,-8,-16,-948,-253,0,257.09531306501873
2,-244,-84,-57,46,-6,-12,-950,-250,0,258.0620080523284
2,-245,-84,-55,45,-8,-15,-957,-253,0,259.0077218926108
3,-246,-85,-51,42,-5,-12,-948,-251,0,260.2883016964074
2,-245,-80,-48,40,-7,-14,-953,-250,0,257.7382393049196
1,-246,-80,-43,41,-4,-15,-953,-245,0,258.68320393871727
2,-250,-78,-42,41,-5,-18,-954,-251,0,261.8931079658264
0,-248,-81,-40,40,-2,-18,-954,-244,0,260.8926982496827
3,-249,-80,-37,39,-2,-19,-955,-250,0,261.5530538915575
2,-249,-78,-33,39,1,-22,-957,-250,0,260.93869011704646
1,-249,-79,-32,38,1,-24,-958,-249,0,261.2336119261838
0,-248,-85,-25,37,4,-21,-956,-249,0,262.16216355530787
2,-247,-79,-23,38,3,-29,-953,-253,0,259.333761781994
2,-248,-82,-18,38,8,-26,-951,-254,0,261.21255712541847
0,-246,-81,-15,39,7,-31,-950,-250,0,258.9922778771599
-1,-248,-80,-16,39,11,-30,-959,-255,0,260.5858783587476
1,-246,-81,-19,39,10,-28,-944,-249,0,258.99420842945506
0,-245,-78,-21,39,12,-31,-941,-250,0,257.11670501933554
2,-244,-84,-23,40,11,-28,-946,-247,0,258.0620080523284
3,-245,-80,-26,41,13,-25,-936,-253,0,257.7479388860365
0,-244,-82,-31,42,9,-25,-943,-248,0,257.41017850893155
-1,-245,-83,-37,44,12,-22,-943,-252,0,258.6793381775978
2,-246,-81,-41,45,7,-25,-946,-253,0,259.0
0,-246,-83,-47,47,10,-24,-949,-254,0,259.6247291765559
-1,-245,-81,-49,49,8,-24,-949,-253,0,258.04456979366955
1,-247,-83,-50,49,11,-23,-949,-253,0,260.5743655849516
2,-245,-80,-50,52,10,-21,-950,-255,0,257.7382393049196
-1,-246,-82,-48,55,12,-20,-955,-253,0,259.30869634472344
0,-247,-77,-46,55,10,-19,-955,-253,0,258.72379094316005
4,-250,-85,-45,52,12,-22,-959,-248,0,264.08521352018175
-1,-246,-81,-42,53,10,-19,-960,-247,0,258.99420842945506
1,-249,-82,-41,54,12,-20,-961,-247,0,262.15644184341534
-1,-247,-80,-38,51,12,-19,-957,-245,0,259.63435828102564
0,-247,-80,-31,49,15,-21,-954,-241,0,259.6324324887012
-1,-247,-81,-25,48,14,-28,-952,-248,0,259.94422478677996
0,-246,-81,-20,47,19,-27,-951,-241,0,258.9922778771599
1,-245,-78,-16,48,20,-27,-949,-241,0,257.1186496542015
1,-246,-78,-13,50,24,-28,-949,-240,0,258.07169546465184
0,-244,-75,-14,51,24,-32,-948,-238,0,255.266527378738
0,-244,-76,-14,54,28,-29,-947,-225,0,255.5621255194126
3,-245,-74,-15,56,28,-23,-943,-225,0,255.94921371240818
-1,-242,-74,-18,61,29,-23,-938,-226,0,253.06323320466765
2,-245,-75,-19,71,27,-22,-941,-227,0,256.23036510140633
2,-244,-75,-23,74,28,-24,-944,-222,0,255.27436220662662
1,-247,-74,-28,78,24,-26,-945,-231,0,257.84879290002505
-1,-244,-76,-33,81,25,-29,-942,-234,0,255.5640819833648
1,-244,-81,-42,81,22,-27,-949,-244,0,257.09531306501873
1,-244,-81,-49,79,23,-29,-949,-249,0,257.09531306501873
-1,-244,-82,-55,77,22,-31,-952,-251,0,257.41212092673493
0,-246,-83,-61,74,23,-25,-954,-254,0,259.6247291765559
-2,-248,-88,-64,73,21,-28,-951,-253,0,263.1577473683798
1,-248,-81,-64,71,22,-27,-956,-251,0,260.89461473936177
-1,-250,-80,-63,68,21,-24,-959,-252,0,262.4899998095166
-2,-249,-78,-59,67,24,-25,-967,-236,0,260.93869011704646
-1,-253,-75,-52,62,23,-25,-970,-240,0,263.88444440701693
-4,-253,-80,-41,59,24,-27,-975,-238,0,265.37709019431196
-2,-254,-78,-28,58,22,-37,-973,-238,0,265.7141321044103
-4,-256,-79,-17,56,23,-34,-968,-237,0,267.94215793711896
-5,-252,-78,-6,54,20,-38,-971,-241,0,263.8427562014921
-4,-250,-81,4,52,19,-38,-966,-244,0,262.8250368591242
-4,-250,-80,11,53,17,-40,-970,-248,0,262.51857077166943
-4,-248,-75,18,57,17,-37,-963,-252,0,259.12352266824405
-3,-248,-79,22,58,14,-36,-966,-253,0,260.2959853705009
-5,-247,-81,24,58,12,-38,-958,-250,0,259.99038443757877
-3,-248,-82,22,60,10,-37,-956,-253,0,261.22212769977966
-5,-248,-83,20,58,8,-38,-954,-247,0,261.5683467088478
-2,-246,-78,19,59,8,-38,-952,-243,0,258.0775077375012
-2,-248,-82,17,60,8,-38,-949,-250,0,261.21255712541847
-5,-250,-79,16,59,7,-38,-953,-246,0,262.2327210704263
-2,-247,-81,16,58,7,-43,-952,-248,0,259.9499951913829
-3,-249,-81,17,57,6,-37,-954,-248,0,261.86064996482384
0,-248,-78,19,56,5,-38,-953,-250,0,259.97692205270835
-3,-244,-84,22,55,4,-37,-950,-251,0,258.07169546465184
-5,-244,-81,23,55,1,-32,-950,-251,0,257.1419841255022
-3,-245,-80,22,56,1,-36,-947,-249,0,257.7479388860365
-4,-245,-79,21,55,-1,-35,-946,-249,0,257.4529083152878
-6,-246,-82,19,54,-1,-34,-945,-246,0,259.37617469613514
-7,-245,-79,15,51,-3,-40,-945,-247,0,257.51698973077487
-4,-242,-84,10,46,-3,-41,-945,-247,0,256.1952380509833
-7,-248,-82,6,42,-3,-49,-948,-249,0,261.2986796751947
-6,-245,-80,-1,39,-4,-54,-948,-254,0,257.8003103178893
-9,-246,-84,-8,36,-6,-59,-951,-255,0,260.1019031072245
-10,-248,-85,-15,31,-7,-62,-948,-265,0,262.3528158796852
-9,-244,-83,-19,31,-9,-61,-948,-263,0,257.88757240316954
-9,-246,-82,-21,31,-10,-62,-946,-265,0,259.4629067901614
-10,-246,-85,-22,33,-10,-63,-951,-266,0,260.46304920276117
-9,-244,-85,-21,38,-10,-61,-948,-264,0,258.53819833827265
-8,-243,-80,-19,45,-11,-54,-943,-262,0,255.9550741829511
-6,-242,-84,-16,54,-10,-50,-944,-266,0,256.23426780975257
-5,-243,-83,-13,64,-10,-54,-931,-264,0,256.8326303256656
-6,-243,-82,-10,71,-10,-45,-933,-265,0,256.5326489942362
-5,-241,-83,-14,75,-10,-44,-926,-270,0,254.94116968430188
-7,-239,-90,-17,79,-8,-42,-927,-270,0,255.47994050414212
-5,-238,-86,-23,82,-8,-44,-920,-270,0,253.11064774125958
-5,-236,-84,-31,83,-6,-41,-919,-273,0,250.55338752449546
-4,-236,-88,-38,85,-8,-42,-914,-275,0,251.90474390134062
-5,-238,-88,-45,84,-6,-42,-916,-277,0,253.7971631047124
-9,-237,-88,-55,84,-8,-44,-914,-276,0,252.9703539942971
-6,-236,-88,-64,82,-8,-47,-916,-277,0,251.9444383192453
-7,-236,-93,-76,85,-10,-50,-916,-280,0,253.75972887753485
-6,-237,-90,-86,87,-11,-49,-913,-282,0,253.58430550804994
-8,-236,-88,-95,89,-14,-55,-912,-283,0,252.0
-5,-235,-94,-103,90,-14,-51,-917,-289,0,253.15212817592507
-2,-235,-89,-113,92,-19,-49,-914,-292,0,251.29663746258126
-6,-238,-90,-123,98,-21,-45,-914,-288,0,254.51915448547285
-3,-236,-90,-134,106,-26,-45,-919,-291,0,252.5965162071718
-5,-235,-90,-145,112,-28,-42,-921,-289,0,251.6942589730644
-7,-236,-90,-155,119,-34,-44,-922,-285,0,252.67568145747623
-4,-238,-91,-163,132,-33,-41,-921,-287,0,254.83524089105103
-5,-237,-91,-166,140,-36,-38,-915,-284,0,253.91927851189243
-3,-236,-92,-169,145,-34,-37,-917,-287,0,253.3160081795069
-5,-237,-89,-172,149,-39,-40,-919,-291,0,253.20939950957586
-4,-236,-92,-176,152,-37,-41,-914,-290,0,253.3298245371042
-5,-236,-91,-184,153,-41,-47,-915,-292,0,252.9861656296644
-8,-232,-97,-194,152,-40,-49,-908,-295,0,251.58895047279003
-9,-233,-98,-204,152,-43,-49,-909,-306,0,252.93082058143884
-7,-233,-94,-216,149,-42,-51,-903,-302,0,251.34438525656387
-8,-232,-97,-231,147,-47,-54,-902,-309,0,251.58895047279003
-5,-230,-96,-251,147,-48,-53,-896,-308,0,249.28096598015662
-8,-231,-98,-267,149,-51,-54,-895,-312,0,251.05577069647293
-6,-231,-102,-285,149,-51,-52,-894,-307,0,252.58859831750127
-10,-225,-97,-303,152,-57,-49,-893,-309,0,245.2223480843457
-4,-229,-98,-327,156,-57,-46,-888,-311,0,249.1204527934228
-5,-227,-102,-354,160,-60,-46,-885,-318,0,248.91363964234665
-4,-226,-101,-386,163,-57,-44,-887,-324,0,247.574231292354
-6,-226,-99,-421,167,-59,-44,-885,-321,0,246.80559150878247
-5,-227,-100,-454,170,-56,-50,-883,-328,0,248.10078597215286
-7,-227,-106,-490,173,-56,-56,-895,-341,0,250.62721320718546
-6,-231,-105,-513,175,-50,-54,-894,-352,0,253.8148931800496
-3,-230,-108,-527,174,-51,-47,-900,-356,0,254.11217995208338
-2,-233,-108,-532,175,-48,-41,-898,-367,0,256.8209493012593
-6,-233,-112,-532,174,-53,-38,-897,-375,0,258.5904097216291
