acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z,label,smv
10,-262,-64,-82,-5,-9,-44,-993,-106,1,269.88886601710715
10,-258,-66,-79,-8,-7,-41,-992,-110,1,266.4957785781981
8,-257,-66,-78,-8,-6,-45,-993,-108,1,265.459978151133
9,-257,-66,-80,-12,-4,-49,-986,-111,1,265.4919961128772
12,-258,-69,-84,-14,-5,-35,-989,-113,1,267.3368661445705
13,-257,-66,-91,-16,-5,-38,-994,-117,1,265.65767446094986
12,-258,-64,-97,-17,-6,-37,-991,-114,1,266.09021026711974
6,-260,-70,-99,-17,-8,-43,-994,-112,1,269.325082381868
9,-259,-69,-98,-15,-9,-43,-1004,-123,1,268.184637889645
10,-260,-67,-97,-12,-9,-44,-998,-123,1,268.6801071906888
12,-261,-73,-99,-10,-11,-43,-1003,-120,1,271.2821409529201
11,-261,-70,-97,-8,-11,-45,-996,-120,1,270.4477768442551
12,-260,-74,-92,-6,-12,-36,-999,-118,1,270.5919437086034
10,-259,-72,-88,-6,-11,-41,-1000,-120,1,269.0074348414928
11,-260,-70,-82,-5,-11,-41,-1002,-127,1,269.4828380435385
8,-259,-74,-79,-7,-13,-46,-995,-123,1,269.4828380435385
8,-257,-74,-73,-9,-13,-46,-990,-133,1,267.5612079506295
6,-256,-72,-74,-12,-14,-49,-989,-133,1,266.0
9,-259,-76,-72,-14,-13,-49,-992,-138,1,270.07036120240963
8,-260,-72,-69,-15,-13,-53,-993,-132,1,269.9036865253974
6,-260,-74,-69,-16,-14,-56,-993,-140,1,270.39230758288966
4,-256,-80,-67,-19,-15,-57,-991,-138,1,268.2386996687838
11,-258,-75,-66,-22,-16,-55,-990,-144,1,268.9051877521146
8,-259,-76,-65,-23,-17,-52,-993,-148,1,270.0388860886521
9,-259,-78,-64,-24,-18,-50,-990,-151,1,270.6399822642619
7,-257,-79,-67,-27,-19,-48,-981,-149,1,268.9591046980935
8,-257,-78,-68,-27,-19,-50,-984,-160,1,268.69499437094095
12,-257,-78,-68,-28,-21,-44,-983,-165,1,268.8438208328397
10,-257,-78,-70,-27,-22,-51,-983,-152,1,268.76197647732835
8,-256,-77,-76,-28,-19,-47,-984,-152,1,267.44906057041965
8,-257,-80,-76,-28,-20,-49,-984,-151,1,269.28237966862963
6,-256,-78,-76,-30,-19,-51,-985,-156,1,267.686383665662
10,-259,-84,-78,-35,-20,-42,-985,-168,1,272.4646766096479
9,-256,-80,-78,-39,-21,-44,-981,-160,1,268.3598330600166
11,-255,-79,-80,-42,-20,-38,-984,-160,1,267.1834575717591
15,-257,-77,-79,-46,-19,-35,-987,-164,1,268.7061592148568
12,-259,-79,-82,-50,-18,-35,-987,-152,1,271.0461215365385
14,-258,-75,-85,-52,-16,-30,-986,-152,1,269.0446059671147
17,-258,-76,-89,-54,-15,-26,-984,-150,1,269.4976808805597
15,-257,-74,-94,-58,-11,-25,-987,-142,1,267.86190471957747
17,-257,-76,-99,-63,-9,-27,-983,-149,1,268.54049973886623
16,-260,-75,-103,-67,-7,-29,-986,-148,1,271.07379069175977
11,-257,-78,-105,-72,-6,-26,-988,-148,1,268.8010416646483
11,-260,-76,-102,-76,-4,-36,-991,-150,1,271.1033013447088
13,-258,-79,-102,-79,-3,-39,-994,-156,1,270.1370022784735
9,-260,-79,-102,-81,-3,-39,-983,-159,1,271.8860055243741
11,-256,-80,-104,-82,-3,-45,-986,-161,1,268.43434951585465
11,-258,-81,-108,-78,-3,-44,-975,-157,1,270.6399822642619
9,-257,-77,-111,-72,-2,-44,-973,-167,1,268.43807479565936
10,-254,-77,-111,-68,-3,-39,-977,-166,1,265.60308733145405
14,-254,-85,-108,-65,-1,-34,-978,-170,1,268.21073804007176
17,-256,-83,-104,-59,2,-30,-978,-174,1,269.655335567461
18,-255,-85,-98,-53,4,-19,-973,-179,1,269.39561986045726
19,-257,-80,-91,-48,6,-9,-973,-173,1,269.8332818612263
22,-255,-85,-86,-41,9,0,-974,-172,1,269.6924173943346
21,-255,-82,-81,-35,11,2,-978,-169,1,268.68196813333043
20,-254,-79,-78,-31,13,9,-975,-162,1,266.75269445686956
25,-255,-79,-79,-27,16,8,-972,-156,1,268.1249708624693
27,-255,-78,-81,-22,21,6,-975,-162,1,268.0261181303046
21,-255,-80,-88,-16,26,1,-972,-146,1,268.0783467570628
23,-253,-79,-93,-10,29,4,-978,-150,1,266.04322956993286
19,-255,-76,-96,-6,33,1,-974,-157,1,266.76206626880065
21,-254,-78,-99,0,36,-6,-974,-160,1,266.535175914925
19,-257,-78,-103,4,37,-8,-980,-168,1,269.2470984059067
17,-253,-83,-110,12,39,-10,-974,-174,1,266.8089203906046
16,-256,-85,-113,19,40,-23,-981,-173,1,270.2165798022024
15,-256,-81,-116,27,39,-25,-984,-181,1,268.9274995235705
15,-256,-81,-116,35,37,-22,-979,-186,1,268.9274995235705
16,-258,-85,-117,42,36,-27,-986,-184,1,272.1121092491108
15,-258,-86,-119,48,34,-29,-987,-182,1,272.3692346796899
13,-258,-88,-118,54,34,-29,-993,-181,1,272.90474528670256
14,-262,-85,-117,61,33,-30,-990,-176,1,275.7988397365007
16,-259,-83,-111,69,32,-29,-992,-168,1,272.44448975892317
15,-259,-81,-105,74,29,-25,-988,-169,1,271.78484137273
14,-260,-87,-104,79,27,-30,-983,-173,1,274.5268657162719
14,-257,-83,-102,83,25,-27,-981,-176,1,270.4329861536865
12,-255,-84,-105,87,25,-36,-978,-182,1,268.74709300753375
14,-255,-86,-105,90,27,-37,-980,-189,1,269.4754163184464
14,-256,-85,-104,93,28,-33,-974,-200,1,270.1055349303305
12,-255,-91,-99,95,29,-34,-971,-199,1,271.01660465735307
11,-255,-90,-95,97,31,-32,-970,-200,1,270.6399822642619
15,-253,-90,-94,98,32,-32,-971,-206,1,268.9498094440671
13,-254,-91,-95,99,33,-32,-970,-195,1,270.12219457127173
13,-254,-84,-99,102,37,-39,-968,-186,1,267.8451044913832
15,-257,-87,-106,105,41,-32,-970,-184,1,271.7406852129434
12,-256,-84,-110,109,45,-37,-971,-182,1,269.69612529660117
10,-256,-83,-117,109,49,-42,-971,-184,1,269.3046601899046
11,-255,-86,-121,112,51,-31,-977,-193,1,269.33622110663094
14,-255,-90,-125,112,51,-35,-967,-192,1,270.77850727116436
16,-254,-87,-132,114,53,-29,-978,-196,1,268.96282270975667
15,-255,-92,-137,119,54,-28,-981,-201,1,271.5032228169677
17,-258,-87,-147,126,54,-23,-992,-198,1,272.8039589155553
16,-259,-89,-151,130,53,-15,-993,-198,1,274.33191575170395
20,-261,-91,-149,138,52,-10,-998,-196,1,277.1317376267107
19,-262,-81,-139,147,50,-8,-1000,-195,1,274.8927063419472
17,-261,-89,-128,154,50,-8,-996,-191,1,276.28065440779596
21,-261,-89,-119,159,47,-4,-992,-191,1,276.5556001964162
19,-261,-91,-113,166,46,-12,-992,-202,1,277.06136504391947
17,-259,-90,-111,170,45,-15,-991,-209,1,274.7180372673043
18,-261,-93,-110,169,42,-22,-991,-215,1,277.6580630919981
15,-258,-95,-106,169,44,-25,-988,-217,1,275.34342192977846
14,-259,-98,-100,170,48,-24,-991,-219,1,277.274232484737
13,-259,-91,-94,169,51,-32,-994,-220,1,274.82903776711805
15,-259,-94,-86,166,55,-34,-986,-217,1,275.9383989226581
11,-259,-92,-76,162,60,-38,-985,-213,1,275.07453535360196
10,-256,-94,-68,156,64,-44,-987,-213,1,272.89558442745096
6,-256,-93,-62,150,69,-55,-984,-216,1,272.4353134232051
4,-256,-92,-58,146,71,-64,-979,-215,1,272.05881717011124
5,-256,-94,-55,145,73,-65,-975,-223,1,272.75813461746657
3,-255,-97,-51,146,75,-69,-970,-221,1,272.84244537828056
6,-255,-92,-50,144,76,-70,-975,-216,1,271.15493725912495
2,-254,-94,-56,145,75,-70,-970,-221,1,270.8431280280155
5,-254,-97,-62,142,74,-63,-971,-212,1,271.93749281774296
7,-255,-96,-66,136,72,-55,-972,-221,1,272.56191957058127
7,-254,-96,-73,128,68,-52,-964,-219,1,271.6265819097976
9,-252,-100,-78,118,66,-49,-965,-220,1,271.26555254952666
8,-251,-101,-87,108,64,-50,-963,-226,1,270.67692919789084
8,-251,-97,-92,99,63,-50,-960,-225,1,269.2099552394005
5,-254,-96,-98,89,61,-63,-973,-229,1,271.58240001885247
2,-253,-95,-100,81,58,-69,-965,-218,1,270.2554347279625
2,-254,-93,-99,74,57,-85,-964,-217,1,270.49768945408755
1,-253,-97,-96,67,55,-87,-967,-212,1,270.9594065538231
0,-254,-95,-94,60,53,-94,-968,-221,1,271.1844390815963
0,-254,-93,-96,54,51,-99,-966,-214,1,270.4902955745363
-3,-251,-92,-101,47,49,-109,-969,-213,1,267.34621747838514
-7,-254,-90,-109,37,50,-115,-973,-212,1,269.56446353330773
-9,-255,-87,-114,24,52,-119,-984,-207,1,269.58301133417143
-11,-260,-87,-116,14,56,-129,-995,-203,1,274.3902330623304
-10,-260,-87,-114,7,60,-133,-1001,-200,1,274.3519637254306
-16,-260,-86,-109,-2,63,-139,-1004,-191,1,274.32097987576526
-18,-261,-85,-102,-15,63,-149,-1003,-193,1,275.0818060141383
-17,-263,-84,-96,-28,64,-150,-1004,-180,1,276.61164111439706
-18,-263,-83,-86,-38,65,-158,-1002,-174,1,276.3729364463894
-19,-261,-80,-80,-46,69,-161,-1005,-170,1,273.64575640780544
-20,-260,-80,-76,-53,67,-161,-999,-159,1,272.7636339397171
-18,-260,-77,-68,-60,67,-154,-998,-147,1,271.75908448476935
-12,-262,-76,-62,-62,64,-144,-990,-138,1,273.06409503997406
-9,-260,-69,-60,-61,62,-140,-992,-134,1,269.15051551130273
-7,-258,-69,-59,-63,60,-119,-990,-127,1,267.1591286106466
-7,-258,-70,-58,-58,54,-108,-994,-123,1,267.41914665932205
0,-257,-68,-64,-53,49,-98,-992,-116,1,265.84393918237066
2,-261,-69,-71,-38,47,-82,-994,-112,1,269.9740728292256
2,-258,-61,-82,-18,45,-66,-996,-99,1,265.1207272168662
8,-260,-64,-85,5,47,-60,-991,-89,1,267.8805704040515
8,-256,-65,-90,25,50,-49,-995,-94,1,264.2442052344762
7,-257,-66,-98,43,49,-52,-991,-88,1,265.43172380105585
9,-255,-63,-110,56,55,-42,-983,-85,1,262.82123201902846
10,-255,-68,-121,67,57,-49,-977,-102,1,264.1003597119852
4,-254,-65,-140,75,62,-57,-981,-94,1,262.2155601790252
5,-257,-62,-161,81,69,-63,-982,-94,1,264.42012026319026
0,-257,-64,-173,83,78,-82,-985,-93,1,264.8490135907627
0,-262,-68,-186,88,88,-91,-991,-101,1,270.6806236138819
-6,-260,-64,-202,90,100,-99,-1002,-91,1,267.8283032093509
-8,-261,-63,-201,93,113,-105,-1011,-93,1,268.6149660759802
-4,-267,-65,-195,99,125,-114,-1011,-93,1,274.82721844824613
-12,-265,-64,-187,101,135,-119,-1006,-103,1,272.88275870783775
-11,-261,-67,-176,101,143,-138,-1008,-109,1,269.68685544534793
-15,-263,-65,-166,98,149,-146,-997,-110,1,271.3282145299305
-20,-257,-68,-160,90,151,-155,-984,-103,1,266.59519875646674
-18,-255,-66,-161,81,154,-162,-976,-109,1,264.0170449043016
-22,-255,-65,-165,74,157,-167,-970,-96,1,264.071959889724
-19,-256,-64,-174,68,158,-169,-970,-93,1,264.56190201916826
-21,-256,-59,-177,63,158,-165,-970,-83,1,263.54885695066105
-21,-256,-62,-170,58,157,-169,-971,-86,1,264.23663636975095
-21,-255,-62,-162,52,153,-163,-969,-84,1,263.2679243660344
-15,-251,-64,-149,46,146,-152,-969,-94,1,259.46483384073457
-14,-253,-66,-139,43,139,-142,-968,-92,1,261.8415551435639
-10,-252,-66,-133,37,134,-133,-966,-104,1,260.6913884270058
-1,-254,-68,-133,35,128,-113,-966,-96,1,262.9467626725988
-2,-251,-66,-129,34,123,-103,-962,-91,1,259.5399776527693
0,-251,-62,-122,36,117,-88,-962,-86,1,258.54400012377005
0,-250,-64,-117,39,112,-75,-965,-94,1,258.0620080523284
2,-251,-65,-116,39,107,-64,-962,-99,1,259.2874852359828
2,-253,-64,-116,40,102,-64,-968,-101,1,260.9770104817664
5,-255,-65,-110,41,98,-67,-965,-96,1,263.20144376503714
2,-254,-61,-104,41,93,-72,-963,-87,1,261.2297839068126
2,-253,-65,-102,43,91,-80,-963,-89,1,261.224041772575
3,-251,-60,-107,48,87,-71,-958,-79,1,258.08913189051566
6,-250,-59,-116,55,84,-69,-960,-73,1,256.9377356481527
7,-252,-57,-127,62,83,-59,-963,-75,1,258.46082875360435
7,-254,-60,-136,69,80,-54,-965,-62,1,261.0842775810141
8,-254,-61,-142,79,76,-48,-972,-67,1,261.3446000972662
11,-254,-59,-144,91,73,-51,-970,-69,1,260.994252810287
11,-255,-55,-146,105,70,-51,-969,-62,1,261.09576787071825
9,-256,-58,-139,119,66,-51,-971,-71,1,262.64234235933856
7,-254,-60,-132,131,64,-58,-977,-72,1,261.0842775810141
6,-254,-56,-124,139,62,-54,-981,-72,1,260.1691757299469
4,-255,-63,-114,145,58,-63,-975,-64,1,262.69754471635247
5,-255,-62,-104,149,59,-68,-975,-69,1,262.4766656295374
0,-256,-58,-96,149,59,-81,-971,-75,1,262.48809496813374
0,-255,-61,-93,148,62,-87,-984,-75,1,262.1945842308723
0,-256,-59,-90,148,66,-91,-989,-75,1,262.71086768537003
0,-259,-55,-88,149,71,-98,-989,-72,1,264.7753764986465
-3,-257,-58,-86,153,74,-96,-984,-63,1,263.48054956675645
-2,-255,-58,-81,152,75,-97,-981,-60,1,261.5205536855564
-1,-255,-59,-73,151,74,-97,-981,-63,1,261.73841903702254
-4,-254,-55,-65,149,74,-100,-969,-60,1,259.91729453808955
-1,-255,-55,-61,146,73,-104,-968,-59,1,260.8658659157997
-5,-251,-57,-57,141,73,-115,-957,-68,1,257.43931323712
-4,-252,-60,-57,133,72,-110,-958,-74,1,259.0752786353804
-5,-250,-59,-58,125,68,-120,-949,-61,1,256.9163287920797
-10,-249,-57,-56,117,68,-125,-956,-65,1,255.63646062328434
-10,-254,-60,-55,112,66,-135,-960,-68,1,261.18192893077423
-17,-252,-56,-57,108,65,-147,-963,-69,1,258.7063972923747
-17,-254,-55,-59,109,66,-150,-967,-68,1,260.44193210771573
-16,-254,-54,-54,111,69,-155,-968,-62,1,260.1691757299469
-17,-256,-60,-38,110,74,-163,-971,-65,1,263.48624252510797
-18,-258,-60,-26,111,80,-159,-984,-73,1,265.49576267805105
-18,-261,-55,-18,114,88,-164,-991,-70,1,267.3387364375017
-18,-259,-57,-10,118,95,-155,-994,-65,1,265.8082015288467
-15,-257,-57,3,122,103,-155,-990,-56,1,263.6721449072693
-18,-260,-57,20,120,108,-155,-1000,-62,1,266.78268309618596
-18,-261,-60,33,119,115,-148,-996,-66,1,268.41199675126296
-16,-258,-55,41,115,119,-153,-994,-60,1,264.2820463065927
-14,-259,-56,50,113,123,-148,-993,-59,1,265.3544798943481
-14,-258,-58,56,117,127,-145,-993,-68,1,264.8093653932957
-19,-259,-57,53,121,130,-151,-991,-56,1,265.87779147570785
-18,-257,-55,45,125,132,-153,-988,-53,1,263.4350014709511
-17,-258,-52,43,131,132,-159,-988,-53,1,263.7366110345699
-15,-255,-55,43,139,133,-153,-986,-56,1,261.2948526090784
-16,-255,-60,41,147,132,-152,-985,-66,1,262.45190035509364
-18,-253,-59,36,156,128,-155,-977,-75,1,260.4112132762336
-17,-250,-57,25,163,125,-161,-962,-75,1,256.9785983306781
-19,-248,-63,11,170,122,-163,-956,-88,1,256.58137110866016
-17,-246,-64,-16,182,121,-165,-942,-93,1,254.75674672125956
-23,-246,-64,-44,196,116,-173,-945,-92,1,255.22734963165684
-21,-249,-65,-74,210,112,-172,-952,-90,1,258.1995352435786
-23,-251,-62,-108,226,109,-170,-962,-73,1,259.5650207558792
-23,-255,-54,-132,245,105,-170,-980,-52,1,261.66772823563855
-22,-262,-51,-145,266,103,-175,-1005,-33,1,267.82270254778626
-22,-267,-44,-153,291,101,-172,-1025,-8,1,271.4940146669904
-19,-272,-36,-154,314,99,-168,-1042,24,1,275.02908937056094
-18,-281,-32,-141,330,94,-167,-1078,33,1,283.38842601630716
-23,-286,-25,-122,343,80,-176,-1097,54,1,288.0104164782934
-26,-286,-24,-106,348,63,-185,-1109,60,1,288.1804989932525
-31,-292,-25,-99,342,47,-199,-1114,52,1,294.7032405658275
-38,-293,-36,-101,324,32,-226,-1129,29,1,297.6390431378249
-49,-299,-48,-109,292,20,-267,-1142,-20,1,306.7670125681704
-57,-304,-64,-128,252,10,-287,-1171,-86,1,315.8496477756466
-57,-311,-87,-165,208,6,-296,-1191,-176,1,327.9313952643144
-55,-318,-101,-221,179,5,-294,-1220,-242,1,338.1567683782183
-58,-330,-106,-284,170,10,-306,-1270,-265,1,351.42566781611157
-62,-346,-96,-315,167,9,-327,-1328,-225,1,364.384412399872
-69,-363,-79,-280,149,6,-352,-1378,-180,1,377.85049953652305
-72,-366,-75,-187,109,-4,-371,-1395,-155,1,380.4799600504605
-79,-362,-80,-90,55,-16,-383,-1382,-168,1,379.0580430488186
-78,-350,-86,-27,1,-24,-388,-1344,-190,1,368.7546609874918
-75,-338,-90,-5,-44,-30,-376,-1301,-198,1,357.72754995946286
-74,-324,-89,-6,-84,-39,-365,-1260,-201,1,344.05377486666237
-72,-318,-87,-5,-123,-53,-356,-1212,-192,1,337.4566638844164
-66,-309,-90,5,-163,-68,-345,-1177,-188,1,328.53766907312166
-67,-301,-90,23,-199,-78,-333,-1148,-196,1,321.2320033869602
-62,-295,-87,41,-228,-89,-314,-1121,-203,1,313.7483067683394
-57,-284,-94,56,-248,-98,-303,-1100,-216,1,304.53407034353313
-52,-281,-96,67,-264,-106,-285,-1070,-220,1,301.46475747589466
-45,-274,-99,70,-273,-112,-259,-1049,-234,1,294.7914517078133
-39,-267,-102,63,-275,-115,-232,-1038,-246,1,288.46836914989484
-29,-266,-104,49,-275,-119,-204,-1026,-262,1,287.07664481806944
-21,-263,-110,26,-268,-123,-171,-1013,-290,1,285.8496108096004
-14,-258,-120,0,-260,-133,-155,-993,-304,1,284.8859420891105
-11,-252,-124,-28,-253,-146,-129,-977,-329,1,281.0711653656419
-8,-253,-129,-50,-252,-161,-122,-959,-367,1,284.1020943252619
-7,-246,-133,-60,-255,-177,-112,-935,-382,1,279.7391642226737
-2,-242,-136,-59,-258,-192,-100,-920,-388,1,277.6040345528141
-2,-237,-135,-48,-260,-209,-87,-888,-392,1,272.75996773720294
3,-230,-135,-35,-261,-225,-70,-875,-379,1,266.70957988043847
7,-228,-134,-16,-256,-236,-44,-859,-371,1,264.5543422437061
18,-221,-129,3,-253,-246,-24,-837,-365,1,256.52680171865086
23,-216,-129,27,-249,-255,3,-824,-361,1,252.6380810566768
27,-210,-123,52,-244,-260,21,-803,-336,1,244.86322712894233
36,-204,-120,93,-245,-260,52,-776,-322,1,239.39924811912005
35,-200,-131,143,-249,-250,54,-757,-361,1,241.63195152959386
32,-198,-145,144,-248,-229,38,-762,-428,1,247.49343425634547
35,-200,-153,78,-241,-202,55,-769,-453,1,254.23217734976035
37,-208,-154,-18,-232,-178,56,-797,-469,1,261.4364167441101
36,-217,-144,-120,-219,-153,50,-828,-436,1,262.90872941003687
41,-230,-128,-180,-209,-133,62,-862,-370,1,266.392567463884
42,-241,-121,-183,-197,-119,65,-905,-321,1,272.9212340584734
36,-241,-106,-149,-185,-112,61,-920,-275,1,265.73106705840775
35,-248,-107,-99,-177,-108,60,-934,-258,1,272.35638417338413
37,-246,-101,-54,-173,-118,59,-940,-244,1,268.4883610140298
31,-247,-103,-16,-182,-140,39,-935,-246,1,269.4048997327257
23,-245,-105,13,-198,-164,19,-936,-257,1,267.5425199851418
20,-240,-110,25,-217,-190,8,-926,-274,1,264.76404589747455
15,-238,-114,20,-236,-219,-20,-918,-301,1,264.31988196123274
10,-236,-112,-2,-246,-244,-41,-914,-300,1,261.4192035792321
6,-240,-119,-32,-244,-259,-66,-934,-310,1,267.94962213072813
9,-249,-114,-89,-234,-268,-50,-949,-306,1,274.0036496107306
16,-259,-113,-137,-210,-282,-38,-989,-290,1,283.03003374200415
4,-262,-106,-144,-172,-296,-59,-993,-269,1,282.65880492211807
6,-260,-101,-114,-145,-310,-64,-991,-247,1,278.9928314491252
8,-260,-102,-84,-134,-324,-56,-989,-252,1,279.4065138825507
9,-257,-102,-71,-135,-333,-53,-974,-252,1,276.6477905207269
7,-248,-103,-60,-141,-342,-43,-957,-248,1,268.62985686628355
11,-244,-96,-50,-154,-349,-48,-934,-242,1,262.4366590246111
7,-238,-98,-43,-164,-353,-47,-919,-241,1,257.4820382084933
8,-235,-103,-47,-170,-354,-52,-910,-238,1,256.7060575833769
9,-234,-93,-65,-178,-351,-53,-889,-209,1,251.96428318315276
10,-229,-94,-73,-188,-352,-41,-877,-211,1,247.7438192972733
13,-226,-89,-74,-190,-349,-34,-863,-189,1,243.24062160749384
11,-223,-91,-64,-192,-349,-47,-841,-201,1,241.1037121240567
13,-216,-98,-73,-193,-344,-36,-831,-228,1,237.54788990854033
20,-215,-89,-110,-189,-338,-1,-818,-195,1,233.5508509939538
25,-215,-88,-124,-181,-332,11,-822,-196,1,233.65358974344906
26,-214,-85,-134,-175,-335,15,-817,-187,1,231.72613145694208
27,-214,-88,-137,-167,-342,22,-822,-183,1,232.95707759155977
32,-218,-81,-146,-156,-346,27,-821,-181,1,234.75306174787156
32,-219,-86,-155,-143,-349,43,-831,-182,1,237.44683615495913
34,-221,-83,-162,-133,-351,43,-842,-187,1,238.50786150565352
34,-223,-76,-177,-130,-351,43,-835,-168,1,238.03571160647303
35,-228,-82,-183,-127,-353,42,-853,-164,1,244.8121728999602
30,-226,-77,-193,-127,-354,39,-868,-147,1,240.63457773146402
31,-233,-80,-205,-132,-353,33,-888,-148,1,248.29418035870273
28,-238,-80,-216,-139,-353,28,-909,-152,1,252.6420392571276
29,-241,-79,-230,-145,-354,24,-909,-145,1,255.2704448227409
32,-240,-80,-238,-147,-355,30,-923,-153,1,254.99803920814765
24,-241,-79,-246,-148,-355,13,-928,-150,1,254.7508586835381
18,-240,-78,-254,-151,-348,-13,-919,-149,1,252.99802370769618
18,-241,-76,-263,-154,-337,-10,-919,-148,1,253.3396929026322
18,-240,-77,-269,-155,-329,-14,-922,-139,1,252.6915115313532
22,-243,-75,-274,-157,-317,-3,-922,-135,1,255.26065110000798
25,-238,-73,-275,-156,-307,8,-919,-128,1,250.19592322817732
26,-237,-73,-272,-156,-295,14,-919,-129,1,249.34714756740252
28,-238,-70,-274,-154,-280,28,-910,-127,1,249.6557630017781
35,-238,-67,-269,-149,-267,49,-902,-110,1,249.71583850448894
35,-233,-66,-256,-139,-255,54,-888,-112,1,244.68346899617063
42,-231,-69,-241,-131,-239,72,-877,-107,1,244.71616211439735
42,-229,-68,-223,-125,-230,81,-876,-105,1,242.54690268069803
45,-225,-68,-208,-123,-219,90,-866,-106,1,239.31986963058458
44,-229,-67,-201,-122,-208,84,-874,-112,1,242.62316459893108
46,-231,-66,-198,-123,-194,88,-880,-108,1,244.60784942433878
48,-235,-66,-188,-127,-182,93,-885,-104,1,248.766959220874
46,-236,-65,-172,-130,-171,88,-891,-111,1,249.07227866625382
44,-240,-67,-162,-135,-157,78,-921,-110,1,253.03161857759991
43,-242,-62,-149,-138,-144,79,-923,-83,1,253.4896447589132
40,-244,-61,-119,-143,-131,61,-937,-86,1,254.67037519114783
34,-249,-64,-93,-146,-116,50,-937,-83,1,259.33183375744676
30,-249,-64,-70,-151,-102,37,-944,-88,1,258.8377870404551
30,-253,-61,-51,-156,-86,34,-951,-84,1,261.97328108034225
27,-253,-63,-30,-160,-70,20,-969,-93,1,262.1202014343801
24,-255,-62,-14,-168,-55,22,-977,-89,1,263.52419243781014
27,-260,-61,6,-180,-37,9,-993,-91,1,268.421310629391
23,-268,-62,28,-191,-18,10,-1017,-89,1,276.0380408566906
25,-270,-61,49,-203,0,12,-1032,-93,1,277.93164627296403
