acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z,label,smv
1,-253,-62,-57,-52,-24,28,-966,-281,0,260.4880035625441
2,-252,-63,-58,-46,-23,34,-964,-285,0,259.763353843455
1,-253,-61,-55,-42,-22,35,-969,-290,0,260.25180114650504
-1,-252,-61,-50,-38,-24,34,-964,-286,0,259.27977167530827
1,-254,-64,-44,-35,-24,35,-969,-284,0,261.94083301386974
-3,-251,-64,-39,-31,-24,36,-966,-291,0,259.04825805243314
0,-250,-62,-36,-28,-24,34,-968,-286,0,257.5732905407702
0,-251,-59,-36,-23,-26,35,-964,-295,0,257.8410362994999
2,-253,-59,-35,-19,-26,35,-964,-288,0,259.7960738733363
0,-251,-64,-35,-13,-25,35,-965,-292,0,259.0308861892728
0,-252,-58,-36,-8,-24,36,-971,-288,0,258.58847615468096
1,-252,-61,-34,-2,-23,34,-968,-281,0,259.27977167530827
0,-251,-61,-31,2,-21,28,-961,-279,0,258.3060200614767
0,-251,-62,-29,9,-17,28,-965,-281,0,258.54400012377005
1,-253,-61,-27,12,-16,27,-964,-286,0,260.25180114650504
0,-250,-59,-28,13,-15,23,-959,-283,0,256.86767021172597
0,-251,-59,-30,16,-13,29,-966,-285,0,257.8410362994999
1,-251,-64,-30,19,-9,32,-968,-289,0,259.0328164538231
-2,-251,-58,-30,23,-6,30,-965,-285,0,257.62181584640695
-2,-251,-62,-30,26,-5,32,-963,-288,0,258.5517356352496
1,-252,-63,-30,29,-5,25,-961,-291,0,259.7575792926936
1,-249,-64,-30,33,-3,28,-960,-293,0,257.09531306501873
0,-246,-64,-28,37,-2,32,-958,-293,0,254.18890613085378
0,-251,-65,-27,42,-3,34,-961,-292,0,259.27977167530827
0,-249,-64,-24,48,-2,28,-962,-292,0,257.0933682536366
1,-248,-59,-23,54,-3,36,-960,-295,0,254.92351794214673
4,-250,-64,-22,60,-4,34,-964,-300,0,258.09300649184587
1,-250,-63,-22,65,-4,30,-961,-286,0,257.8177650977527
0,-251,-61,-22,69,-4,34,-958,-294,0,258.3060200614767
0,-250,-65,-23,73,-4,34,-965,-291,0,258.3118270617898
1,-248,-60,-24,76,-5,29,-960,-285,0,255.15681452785068
0,-249,-63,-24,80,-6,24,-954,-292,0,256.8462575160479
0,-250,-63,-26,82,-7,29,-956,-289,0,257.8158257361251
9,-243,-63,-26,85,-8,20,-955,-294,0,251.19514326515153
-1,-248,-59,-27,88,-8,16,-954,-290,0,254.92351794214673
-3,-248,-62,-27,91,-8,20,-957,-294,0,255.6501515743732
-2,-246,-61,-28,95,-8,24,-945,-297,0,253.45808331951065
0,-248,-63,-27,100,-7,27,-947,-303,0,255.87692353942353
0,-247,-65,-29,103,-7,26,-950,-306,0,255.4094751570505
0,-248,-64,-31,105,-9,27,-950,-297,0,256.12496949731394
-1,-247,-66,-31,108,-10,24,-955,-304,0,255.66775314849545
0,-247,-67,-31,109,-9,23,-947,-302,0,255.92577048824137
-2,-251,-64,-33,110,-10,19,-946,-305,0,259.038607161172
-9,-243,-73,-36,112,-10,19,-953,-303,0,253.8877704813684
0,-250,-68,-37,114,-10,24,-955,-305,0,259.0829982843336
0,-248,-69,-39,117,-9,28,-958,-310,0,257.41989045137905
-1,-249,-66,-41,117,-10,21,-951,-307,0,257.6004658380881
0,-250,-65,-41,119,-9,21,-958,-303,0,258.3118270617898
0,-250,-64,-40,120,-10,16,-961,-307,0,258.0620080523284
-2,-249,-63,-37,120,-9,20,-960,-304,0,256.8540441573774
-2,-247,-67,-36,120,-9,21,-954,-306,0,255.93358513489395
-3,-248,-65,-34,121,-9,14,-957,-303,0,256.39422770413535
-3,-248,-62,-33,118,-11,16,-958,-307,0,255.6501515743732
-4,-247,-68,-34,116,-10,16,-960,-304,0,256.2206080704673
0,-248,-64,-39,115,-12,13,-955,-306,0,256.12496949731394
-2,-251,-62,-41,113,-10,10,-956,-302,0,258.5517356352496
-2,-247,-68,-44,114,-9,14,-954,-307,0,256.19718968013683
-2,-248,-62,-44,116,-9,18,-962,-304,0,255.6403723984144
-1,-246,-67,-44,117,-10,19,-956,-305,0,254.96274237621463
-3,-248,-65,-47,116,-9,17,-955,-302,0,256.39422770413535
0,-250,-66,-47,115,-8,10,-956,-305,0,258.5652722234755
-4,-249,-66,-46,115,-7,12,-958,-302,0,257.62957904712727
-2,-250,-65,-46,114,-5,18,-959,-304,0,258.31956952581044
-2,-251,-65,-46,113,-5,13,-957,-306,0,259.2874852359828
0,-250,-66,-46,113,-5,15,-962,-307,0,258.5652722234755
0,-248,-66,-46,112,-4,13,-962,-309,0,256.632032295269
-4,-250,-71,-47,112,-2,12,-968,-307,0,259.91729453808955
-4,-252,-65,-47,111,-2,10,-964,-305,0,260.2786967848118
-6,-249,-69,-47,107,-1,11,-962,-309,0,258.45309052127817
-2,-253,-67,-46,104,0,13,-958,-312,0,261.72886734175887
-7,-252,-65,-45,101,0,5,-962,-311,0,260.3420826528051
-4,-251,-66,-43,101,1,4,-966,-307,0,259.5630944491146
-5,-250,-69,-42,100,-1,4,-958,-309,0,259.3954510009765
-8,-249,-68,-40,99,-1,6,-959,-314,0,258.24213443975407
-6,-250,-70,-38,99,-1,5,-958,-316,0,259.6844238686641
-4,-247,-69,-35,99,-2,6,-954,-313,0,256.48781647477915
-3,-250,-66,-33,98,-2,6,-957,-310,0,258.58267536708644
0,-252,-65,-32,100,-1,11,-959,-307,0,260.24795868555816
-3,-250,-66,-31,98,-3,14,-957,-305,0,258.58267536708644
-4,-250,-62,-30,96,-1,12,-957,-303,0,257.60434778939583
-3,-248,-65,-29,96,-2,11,-957,-307,0,256.39422770413535
-5,-247,-67,-30,94,-2,9,-958,-305,0,255.97460811572697
-3,-250,-65,-32,93,-2,12,-952,-304,0,258.3292472795134
-3,-249,-64,-34,89,-1,11,-959,-298,0,257.1108710264893
-5,-247,-67,-36,88,0,16,-952,-301,0,255.97460811572697
-5,-248,-67,-37,88,-2,10,-957,-301,0,256.9396816375392
-4,-248,-66,-40,88,-1,12,-955,-301,0,256.66320343983864
-4,-250,-63,-41,87,-1,12,-957,-298,0,257.84685377176896
-4,-249,-65,-41,86,-2,7,-954,-294,0,257.3752124816996
-1,-249,-64,-41,85,-3,12,-956,-299,0,257.09531306501873
-3,-247,-63,-40,84,-4,11,-957,-294,0,254.9254793071889
-4,-248,-62,-37,84,-5,9,-952,-298,0,255.66384179230351
0,-248,-65,-34,82,-6,10,-959,-302,0,256.3766760062233
-6,-248,-64,-34,82,-7,10,-956,-302,0,256.1952380509833
-6,-248,-62,-34,81,-7,10,-954,-301,0,255.70295266187287
-6,-246,-65,-34,80,-7,10,-954,-301,0,254.51326095117324
-2,-251,-70,-35,80,-7,12,-957,-305,0,260.5858783587476
-6,-250,-67,-34,77,-9,13,-955,-306,0,258.89186931999234
-1,-250,-67,-34,75,-9,16,-956,-305,0,258.8242647048379
0,-248,-65,-35,75,-7,11,-958,-304,0,256.3766760062233
-1,-249,-67,-35,76,-8,15,-962,-308,0,257.8584883225681
-1,-249,-68,-35,76,-8,17,-959,-306,0,258.1201270726481
0,-251,-67,-34,76,-7,13,-959,-308,0,259.7883754135277
-7,-249,-69,-33,76,-8,16,-960,-306,0,258.4782389293149
-5,-249,-64,-32,74,-8,8,-961,-309,0,257.1419841255022
-4,-249,-67,-32,74,-7,13,-960,-310,0,257.88757240316954
-2,-252,-63,-30,73,-7,8,-960,-308,0,259.763353843455
-5,-250,-65,-30,72,-7,12,-959,-308,0,258.36021365527625
-3,-249,-67,-28,71,-7,9,-959,-310,0,257.8740002404275
-3,-252,-68,-28,71,-6,9,-958,-307,0,261.03064954139006
-1,-248,-64,-30,70,-5,10,-956,-308,0,256.12692166189794
-1,-251,-66,-30,69,-6,15,-953,-309,0,259.53419813196103
-4,-249,-67,-31,68,-5,11,-960,-308,0,257.88757240316954
-4,-247,-66,-32,68,-4,13,-959,-310,0,255.69708641280997
-6,-249,-67,-33,66,-3,16,-959,-303,0,257.9263460757741
-2,-249,-65,-31,66,-3,13,-962,-308,0,257.3518991575543
-1,-249,-65,-30,64,-2,15,-959,-306,0,257.3460704965203
-4,-249,-65,-30,65,-2,15,-959,-306,0,257.3752124816996
-4,-249,-64,-29,63,-2,15,-959,-308,0,257.12448347055556
-1,-249,-67,-28,64,0,12,-956,-309,0,257.8584883225681
-3,-249,-67,-27,63,-2,14,-957,-309,0,257.8740002404275
-1,-250,-68,-28,64,-1,15,-960,-312,0,259.0849281606323
-3,-249,-65,-27,63,-2,15,-957,-305,0,257.3616132992642
-3,-249,-70,-25,63,-1,17,-961,-306,0,258.6696735220424
-5,-248,-67,-23,64,-1,18,-959,-311,0,256.9396816375392
-3,-252,-66,-21,64,-1,18,-954,-304,0,260.51679408437377
-5,-248,-66,-19,61,-2,20,-958,-309,0,256.6807355451515
-3,-249,-64,-19,62,-1,14,-960,-304,0,257.1108710264893
1,-249,-68,-16,62,-1,15,-958,-307,0,258.1201270726481
-1,-248,-66,-15,63,0,15,-955,-310,0,256.63398060272533
-1,-248,-65,-13,65,-1,12,-956,-309,0,256.378626254218
-5,-243,-73,-13,68,-1,16,-958,-303,0,253.77746156820152
-3,-250,-66,-11,68,-1,14,-960,-305,0,258.58267536708644
-1,-249,-65,-11,70,-1,18,-954,-303,0,257.3460704965203
-3,-248,-64,-10,70,-2,15,-957,-303,0,256.14253844295365
0,-253,-67,-9,70,-2,14,-956,-306,0,261.721225734559
-4,-248,-61,-9,68,-1,14,-955,-300,0,255.42317827479948
-1,-250,-71,-8,67,0,18,-954,-298,0,259.8884376035225
-4,-252,-67,-9,67,0,16,-957,-301,0,260.78535234939864
-4,-250,-63,-10,67,0,20,-956,-303,0,257.84685377176896
0,-248,-67,-9,68,-1,15,-957,-304,0,256.8910274805253
-2,-248,-65,-7,69,-2,16,-956,-307,0,256.384476909192
0,-250,-67,-6,71,-2,18,-955,-307,0,258.8223328849348
-4,-249,-65,-5,73,-2,17,-954,-305,0,257.3752124816996
-3,-248,-65,-5,72,-2,20,-952,-308,0,256.39422770413535
-6,-249,-69,-7,71,-2,17,-955,-310,0,258.45309052127817
-1,-250,-66,-8,71,-3,17,-957,-306,0,258.56720596394274
-2,-249,-68,-8,70,-2,19,-954,-307,0,258.1259382549534
-2,-249,-67,-7,68,-4,15,-955,-303,0,257.864305401116
-4,-249,-64,-7,69,-2,13,-959,-296,0,257.12448347055556
0,-252,-66,-8,67,-1,14,-952,-302,0,260.4995201531089
-4,-251,-64,-7,67,-1,15,-957,-301,0,259.0617686961934
-3,-254,-62,-8,67,0,12,-958,-298,0,261.47466416461845
-3,-249,-66,-7,65,0,13,-961,-297,0,257.615993292342
-1,-251,-69,-7,64,0,15,-959,-306,0,260.3132728079765
-5,-248,-66,-5,62,0,13,-959,-302,0,256.6807355451515
-4,-250,-65,-5,62,0,13,-958,-301,0,258.34279552563487
-4,-249,-64,-3,63,1,15,-960,-308,0,257.12448347055556
-3,-249,-65,-4,63,0,16,-960,-308,0,257.3616132992642
-1,-250,-66,-3,63,1,12,-957,-302,0,258.56720596394274
-2,-250,-68,-3,61,1,17,-960,-304,0,259.0907177032786
-4,-251,-68,-3,61,0,20,-958,-309,0,260.0788342022472
-4,-249,-69,0,61,0,18,-958,-308,0,258.4143958838207
-3,-251,-67,1,62,0,15,-958,-306,0,259.8056966273065
-3,-251,-68,1,62,1,18,-959,-305,0,260.06537639601316
-3,-251,-68,3,61,-1,15,-959,-306,0,260.06537639601316
-3,-250,-65,2,62,-1,13,-956,-301,0,258.3292472795134
-3,-250,-65,4,62,-1,17,-959,-305,0,258.3292472795134
-4,-251,-67,4,62,-2,21,-964,-304,0,259.81916788412667
0,-251,-66,6,62,-2,14,-959,-301,0,259.53227159642404
-3,-249,-66,7,63,-2,13,-957,-303,0,257.615993292342
0,-249,-64,7,63,-3,16,-959,-299,0,257.0933682536366
-2,-250,-63,7,63,-3,14,-960,-303,0,257.8235830951079
-2,-248,-64,7,64,-4,17,-959,-298,0,256.1327780663771
3,-246,-65,7,66,-4,16,-954,-303,0,254.46021299998944
-1,-249,-63,8,66,-4,15,-960,-299,0,256.848204198511
0,-248,-65,8,66,-6,17,-955,-303,0,256.3766760062233
-3,-248,-67,7,67,-6,13,-955,-303,0,256.90854403853524
-2,-248,-63,6,65,-5,14,-954,-305,0,255.88473967784793
-3,-250,-65,6,65,-6,14,-959,-303,0,258.3292472795134
-2,-250,-64,5,65,-6,13,-956,-305,0,258.0697580112788
-3,-248,-68,4,66,-4,16,-953,-304,0,257.1711492372346
-4,-249,-65,3,64,-4,12,-956,-307,0,257.3752124816996
-6,-250,-63,3,65,-4,13,-956,-299,0,257.88563356650945
-1,-249,-61,3,64,-4,10,-962,-307,0,256.36497420669616
-5,-252,-65,2,63,-5,13,-961,-303,0,260.2959853705009
-2,-251,-62,3,65,-5,11,-957,-301,0,258.5517356352496
-3,-251,-61,5,63,-4,10,-960,-303,0,258.32344067079936
-3,-248,-64,6,62,-4,13,-957,-303,0,256.14253844295365
-5,-250,-64,6,61,-5,4,-959,-303,0,258.1104414780619
-4,-251,-66,6,62,-5,10,-959,-308,0,259.5630944491146
0,-251,-68,6,62,-5,5,-959,-303,0,260.0480724789169
-2,-248,-66,7,62,-5,11,-958,-305,0,256.6398254363496
-6,-248,-65,9,62,-4,9,-953,-309,0,256.4468755902477
-6,-248,-66,9,64,-5,12,-955,-307,0,256.70216204777086
-4,-248,-63,8,63,-4,11,-957,-304,0,255.90818666076316
6,-241,-72,7,61,-3,12,-952,-306,0,251.59689982191753
-1,-249,-65,5,60,-4,12,-952,-303,0,257.3460704965203
-6,-249,-64,3,60,-4,12,-957,-306,0,257.1633721975196
-3,-248,-64,2,59,-3,11,-956,-299,0,256.14253844295365
-3,-250,-61,2,58,-2,13,-959,-295,0,257.3518991575543
-3,-248,-66,2,59,-1,12,-957,-300,0,256.6495665299281
-7,-250,-62,3,56,0,9,-961,-299,0,257.66839154230775
-6,-248,-63,2,56,-2,5,-962,-298,0,255.9472601924076
-7,-249,-63,2,55,-3,2,-955,-294,0,256.94162761218746
-2,-249,-67,2,54,-2,0,-958,-296,0,257.864305401116
-6,-249,-65,2,54,-2,8,-962,-301,0,257.414063329881
-6,-251,-66,1,52,-3,8,-957,-300,0,259.6016178686104
-7,-249,-63,1,51,-4,6,-958,-302,0,256.94162761218746
-7,-248,-62,2,52,-5,4,-955,-304,0,255.72837151946985
-2,-249,-62,3,53,-6,8,-955,-306,0,256.61059993694727
-4,-250,-64,3,55,-5,7,-960,-298,0,258.09300649184587
-3,-250,-65,3,54,-6,7,-958,-303,0,258.3292472795134
-4,-250,-67,2,55,-6,6,-961,-304,0,258.8532402733255
-6,-249,-63,2,54,-5,4,-952,-303,0,256.9163287920797
-8,-248,-65,2,53,-5,6,-957,-303,0,256.5014619841376
-4,-248,-61,2,51,-5,5,-960,-301,0,255.42317827479948
-3,-249,-67,2,50,-5,10,-964,-297,0,257.8740002404275
0,-254,-73,1,49,-4,9,-960,-303,0,264.2820463065927
-1,-248,-65,1,47,-4,8,-960,-295,0,256.378626254218
-7,-249,-66,0,47,-4,9,-959,-295,0,257.69361652939716
-5,-249,-61,1,46,-3,7,-963,-302,0,256.41177820061233
-4,-251,-61,0,48,-3,9,-959,-302,0,258.3369892214431
-6,-248,-62,3,48,-3,8,-961,-303,0,255.70295266187287
-5,-251,-65,3,49,-3,3,-965,-299,0,259.32797766534947
-5,-249,-65,4,49,-4,8,-959,-301,0,257.3926960890693
-3,-251,-67,4,49,-4,8,-960,-302,0,259.8056966273065
-2,-251,-63,6,49,-4,10,-960,-305,0,258.79335385592884
-4,-247,-67,8,48,-3,7,-959,-304,0,255.9570276433136
-5,-248,-66,10,48,-4,7,-959,-306,0,256.6807355451515
-5,-249,-65,10,51,-4,4,-961,-304,0,257.3926960890693
-6,-250,-65,9,50,-5,9,-957,-300,0,258.3815008858026
-6,-248,-67,8,49,-5,10,-963,-297,0,256.96108654813867
-1,-249,-64,6,48,-4,8,-955,-299,0,257.09531306501873
-6,-249,-63,4,46,-5,5,-960,-293,0,256.9163287920797
-3,-252,-65,3,45,-4,9,-958,-295,0,260.2652493130806
-4,-249,-64,1,43,-4,6,-958,-298,0,257.12448347055556
-5,-249,-66,1,40,-3,7,-960,-294,0,257.6470453934995
-6,-250,-62,0,41,-3,1,-968,-301,0,257.64316408552355
-7,-249,-70,2,39,-2,5,-958,-303,0,258.74698065871223
-7,-251,-69,6,40,-3,-1,-959,-306,0,260.40545309190435
-5,-250,-64,10,39,-3,5,-960,-306,0,258.1104414780619
-6,-250,-66,13,39,-4,8,-958,-303,0,258.6348777717344
-4,-250,-67,17,39,-5,4,-959,-300,0,258.8532402733255
-5,-251,-64,17,40,-4,6,-959,-300,0,259.0791384886093
-7,-250,-64,20,39,-5,5,-960,-299,0,258.15692901799093
-5,-248,-63,19,40,-4,4,-963,-305,0,255.92577048824137
-8,-248,-61,18,39,-5,9,-959,-297,0,255.51712271391912
-3,-249,-64,15,40,-4,9,-962,-294,0,257.1108710264893
-5,-249,-65,16,40,-4,11,-958,-294,0,257.3926960890693
-5,-247,-62,14,42,-3,14,-959,-283,0,254.71160162034238
-3,-248,-63,11,44,-4,12,-960,-289,0,255.89450951515158
-6,-248,-58,10,45,-5,10,-950,-292,0,254.76263462289756
-8,-248,-60,10,47,-5,9,-953,-287,0,255.2802381697416
-2,-249,-63,6,47,-7,14,-958,-289,0,256.8540441573774
-5,-248,-63,4,48,-6,14,-958,-293,0,255.92577048824137
-3,-250,-65,3,47,-6,11,-953,-292,0,258.3292472795134
-3,-249,-62,-1,49,-8,16,-958,-290,0,256.6203421399013
-5,-249,-60,-3,50,-8,8,-958,-290,0,256.1757209417005
-1,-252,-62,-5,51,-8,18,-960,-297,0,259.5168587972658
-2,-249,-64,-7,52,-9,14,-953,-290,0,257.1011474108974
0,-250,-71,-7,52,-9,15,-959,-294,0,259.88651369395836
-1,-248,-66,-5,52,-9,13,-962,-287,0,256.63398060272533
-3,-248,-64,-8,50,-8,11,-967,-295,0,256.14253844295365
-4,-249,-63,-7,50,-7,10,-968,-295,0,256.87740266516244
-4,-250,-65,-6,51,-6,16,-962,-299,0,258.34279552563487
-3,-250,-64,-4,51,-8,12,-960,-300,0,258.0794451326955
-3,-252,-62,-3,50,-6,13,-967,-297,0,259.53227159642404
-4,-252,-64,0,51,-7,10,-965,-299,0,260.0307674103201
-5,-250,-62,1,51,-7,9,-961,-301,0,257.62181584640695
-4,-253,-60,3,51,-7,8,-968,-296,0,260.0480724789169
-4,-251,-66,4,52,-7,11,-964,-299,0,259.5630944491146
-5,-250,-63,3,52,-6,5,-968,-296,0,257.864305401116
-5,-250,-65,2,52,-4,5,-966,-296,0,258.36021365527625
-4,-248,-61,1,52,-4,9,-966,-299,0,255.42317827479948
-5,-249,-65,3,53,-3,6,-963,-295,0,257.3926960890693
-6,-249,-67,3,52,-4,15,-967,-290,0,257.9263460757741
-3,-249,-63,4,53,-4,9,-966,-290,0,256.863777127099
-3,-252,-63,5,55,-4,6,-959,-290,0,259.7729778094712
-5,-250,-62,5,55,-4,9,-959,-293,0,257.62181584640695
-5,-248,-64,9,57,-6,12,-963,-289,0,256.17376914898995
-7,-248,-63,11,57,-9,15,-963,-296,0,255.9726547895302
-4,-248,-63,12,58,-7,11,-957,-296,0,255.90818666076316
-6,-248,-69,13,57,-9,14,-957,-293,0,257.489805623446
-1,-249,-64,12,55,-8,10,-959,-291,0,257.09531306501873
-5,-248,-65,11,53,-8,13,-953,-297,0,256.4254277562972
-4,-249,-61,10,54,-8,13,-959,-299,0,256.39422770413535
-1,-251,-63,9,54,-7,10,-956,-295,0,258.7875576607191
-2,-248,-65,9,54,-8,9,-955,-297,0,256.384476909192
-4,-249,-66,11,54,-10,14,-956,-293,0,257.62957904712727
-6,-248,-62,9,54,-8,7,-961,-294,0,255.70295266187287
-5,-248,-62,10,53,-7,11,-957,-301,0,255.6814424239663
-6,-248,-64,8,52,-9,6,-956,-293,0,256.1952380509833
-7,-248,-61,9,51,-8,7,-962,-293,0,255.48776878747051
-5,-251,-62,8,52,-8,7,-957,-292,0,258.5923432741194
-5,-249,-60,6,52,-8,6,-960,-286,0,256.1757209417005
-6,-250,-62,6,53,-7,6,-959,-293,0,257.64316408552355
-4,-248,-65,5,55,-8,7,-965,-297,0,256.40787819409917
-3,-248,-61,5,56,-8,11,-959,-297,0,255.4094751570505
-4,-249,-57,6,57,-7,9,-958,-296,0,255.47211198093618
0,-250,-60,6,57,-8,12,-957,-293,0,257.0992026436488
-1,-251,-63,7,56,-8,13,-959,-292,0,258.7875576607191
-4,-248,-60,6,57,-7,13,-960,-287,0,255.1862065237853
-5,-248,-62,5,57,-8,12,-960,-289,0,255.6814424239663
-5,-250,-61,3,57,-8,13,-959,-288,0,257.3829831204853
-3,-251,-62,3,57,-8,11,-953,-290,0,258.5614046991546
-4,-250,-60,4,57,-10,11,-961,-292,0,257.13031715455105
-2,-251,-59,4,57,-9,9,-958,-291,0,257.84879290002505
-3,-248,-58,4,57,-10,17,-957,-291,0,254.70963860835735
-2,-249,-63,1,59,-9,12,-958,-293,0,256.8540441573774
-2,-249,-62,-1,60,-8,17,-957,-287,0,256.61059993694727
-4,-250,-61,0,60,-9,18,-958,-300,0,257.3654988532845
-5,-247,-65,1,61,-8,15,-963,-292,0,255.45841148805417
-1,-253,-63,1,63,-8,15,-961,-290,0,260.7278274369654
-1,-252,-64,0,63,-9,14,-965,-291,0,260.00192306981114
-4,-249,-62,1,63,-8,15,-962,-293,0,256.63398060272533
-5,-250,-66,1,62,-8,19,-964,-291,0,258.61361139738955
-5,-251,-62,2,62,-9,21,-967,-293,0,258.5923432741194
-4,-251,-64,2,62,-8,11,-963,-288,0,259.0617686961934
-5,-252,-62,3,61,-8,15,-960,-297,0,259.5630944491146
-3,-251,-62,4,62,-8,10,-965,-288,0,258.5614046991546
-3,-251,-62,5,61,-8,5,-960,-287,0,258.5614046991546
-3,-250,-63,5,61,-7,11,-961,-289,0,257.8332794656268
-5,-251,-62,4,61,-6,10,-959,-292,0,258.5923432741194
-6,-250,-59,5,61,-6,11,-959,-294,0,256.9377356481527
-8,-248,-58,5,62,-7,13,-962,-290,0,254.81758181098886
-3,-249,-65,4,61,-7,9,-961,-298,0,257.3616132992642
-17,-252,-60,3,61,-7,11,-958,-288,0,259.6016178686104
-2,-251,-64,1,62,-7,12,-956,-287,0,259.038607161172
-2,-252,-64,1,64,-7,13,-956,-292,0,260.0076921939041
-5,-248,-61,0,63,-7,18,-956,-292,0,255.44079548889601
-4,-249,-56,-1,65,-8,14,-958,-288,0,255.2508570014996
0,-250,-64,-1,66,-8,9,-956,-290,0,258.0620080523284
-2,-249,-63,-2,66,-8,12,-959,-294,0,256.8540441573774
-3,-249,-61,-2,66,-7,15,-961,-285,0,256.3805764873774
-5,-248,-60,-6,67,-9,16,-956,-285,0,255.2038400965001
0,-249,-65,-5,67,-7,13,-965,-287,0,257.3441275801723
-4,-250,-62,-7,69,-6,15,-962,-287,0,257.60434778939583
0,-250,-65,-5,69,-8,17,-956,-282,0,258.3118270617898
0,-248,-64,-3,70,-8,14,-957,-289,0,256.12496949731394
-7,-250,-60,-3,69,-8,13,-961,-287,0,257.19447894540815
-1,-250,-61,-3,67,-7,15,-959,-289,0,257.3363557680881
-1,-249,-59,-4,69,-8,7,-961,-290,0,255.89646343785213
-2,-251,-60,-4,67,-8,14,-962,-292,0,258.0794451326955
